"";"groupWnt1.OVX.b1";"groupWnt1.OVX.b2";"groupWnt1.OVX.b3";"AveExpr";"F";"P.Value";"adj.P.Val"
"Hoxd10";0,0528972125782174;-0,0838911687028141;-0,0241365621285861;0,0345736675443595;1,29725399080675;0,304002046307905;0,953708756861248
"Tcaf2";-0,0256959280816183;0,0901750204316332;0,00536797749728968;0,0123899596659253;1,29722074804063;0,304012552535751;0,953708756861248
"Mycl";-0,0249968332886133;0,0758356963393988;-0,0299677536063803;0,0403944420962205;1,29715538266827;0,304033212046126;0,953708756861248
"Adamts18";-0,0592486603392571;0,0449966390597982;-0,0168487027889488;0,026856186187763;1,29710041714023;0,304050585665291;0,953708756861248
"Oas3";0,073454827662461;-0,0787967170607536;-0,0244337106567461;0,0542967879451954;1,29705466828303;0,304065046829242;0,953708756861248
"Kntc1";0,0246074468027146;-0,0525360753487397;0,0373409637427481;0,0307425378421119;1,29694351918719;0,304100183849706;0,953708756861248
"Sema4c";0,0849585212256458;0,00817120011505002;-0,00788672746074962;0,0432087780362679;1,29682106050299;0,304138900892834;0,953708756861248
"Slc4a1ap";0,00429790180585597;-0,0426497877576864;0,0450283525288138;0,028826541195584;1,29651166486543;0,304236743013837;0,953708756861248
"Ddx41";0,0828601716923931;-0,00392367071906238;0,0426066882499435;0,0373961717762581;1,29648525206313;0,304245097181608;0,953708756861248
"Cyp2j6";-0,045162786432824;0,0222105780208952;-0,059402579062007;0,0582901345560263;1,29636438177053;0,304283330507168;0,953708756861248
"Dnajb7";0,0603573805090272;0,032454228252597;0,0122695036686498;0,0189246560812243;1,29608752246003;0,30437092420888;0,953708756861248
"Inava";0,00299648615597761;0,0948618396465079;-0,0124307087049167;0,0282967118238176;1,29582532435719;0,304453902971781;0,953708756861248
"Fsip1";0,0350476688317731;0,0784236096956275;0,000694583377538919;0,03714719744077;1,29580270040186;0,304461063932366;0,953708756861248
"Prl2c1";-0,070419009759589;-0,0544996998330626;0,00147626733132227;0,0431528800819462;1,29574860697544;0,304478186340281;0,953708756861248
"Pianp";0,0247432551320869;0,0858559238055034;-0,02526829545164;0,040765383468801;1,29571125504076;0,304490010068177;0,953708756861248
"Ct55";-0,0887196537461767;0,00205567663018437;-0,0235683764457872;0,0353723452218169;1,29536396954394;0,304599965378541;0,953779977577922
"Zfp235";0,089781628514632;-0,00301479135689595;0,000714407621108425;0,0214608982722285;1,29512134776674;0,304676806670769;0,953779977577922
"Meak7";-0,0341073686784118;0,107027533757741;0,0437613998671692;0,0475543228982377;1,29494878504945;0,304731471385677;0,953779977577922
"Ostc";-0,0885173042850809;-0,0148733755652789;0,0125872624834197;0,0334265304569325;1,29465307208158;0,304825171020993;0,953779977577922
"Plppr1";0,00171363173969353;0,0011789336935607;0,0565135313197468;0,0422786495322286;1,2946312678955;0,304832081055866;0,953779977577922
"Cdkl2";0,0074854866994783;0,0616817536567946;0,0387975500428076;0,0245693897372754;1,29454598379348;0,304859110244157;0,953779977577922
"Gpr37";0,104661320012172;0,0085583553171877;-0,00542251885653846;0,0572507907665311;1,2945137683099;0,304869320967948;0,953779977577922
"Mettl8";0,075915960448181;-0,0716540871035154;0,0368167654583073;0,0549664355017121;1,29343342935293;0,305211936550448;0,95456435462829
"Zfp983";0,0706582301356111;0,0242063851323616;0,0355248043666344;0,0363994679124597;1,29324769423921;0,305270879442768;0,95456435462829
"Olfr808";0,00377937607302037;0,026209703318319;0,0615155305298486;0,0370156770627127;1,2931420126251;0,305304422581438;0,95456435462829
"Egln1";0,110585962573613;-0,0481095230265008;-0,0207670955465047;0,0624505527138687;1,29308044750142;0,305323964957745;0,95456435462829
"Chit1";-0,0148142449490086;0,0954970483446117;-0,00431146122584347;0,0449990161137941;1,29270745336171;0,305442390200993;0,954775177649982
"Gmip";0,0376238719501494;0,101429851372353;0,083633716902435;0,201643701972523;1,29227821629235;0,305578730258016;0,955041920439174
"Hprt";0,0119408532259826;-0,0523597659662677;-0,0513673071566461;0,0393760729247281;1,29133306841299;0,305879158800903;0,955693676943452
"Gli3";-0,0677591389023174;0,011747145987875;-0,0296288692346451;0,0193704986719749;1,29112102265331;0,305946601717847;0,955693676943452
"Tuba1c";-0,0192883169036415;0,0804669673583438;0,0643909980244619;0,0468157680892804;1,29078190580396;0,306054492041932;0,955693676943452
"Atp5e";0,0481584476775876;-0,113743250796226;0,0104445692467924;0,165931170743447;1,2905870857184;0,306116491697752;0,955693676943452
"Dpep2";-0,0248095364995708;0,0742425159028608;0,0358836861467692;0,0338734935522349;1,29025010893864;0,306223761493366;0,955693676943452
"Fam180a";-0,0219115284069402;0,03160427292063;-0,0566073035204979;0,0313793949683917;1,28979403815556;0,306369003268793;0,955693676943452
"Sema4b";-0,0428121800635469;-0,0353707903887136;-0,0568444885951071;0,0389058874295476;1,28967628517286;0,306406514624845;0,955693676943452
"Mpp2";0,0784545896052728;-0,0826427936118778;0,0232212938462781;0,0462794389226464;1,28967417198516;0,306407187843901;0,955693676943452
"Pdlim7";-0,0485285145016527;0,105456319613605;0,0174455534466695;0,0567681400419886;1,28965704564371;0,306412644006903;0,955693676943452
"Dnah1";-0,070652021709257;-0,0774538833182803;0,00305032452111745;0,0502113447215978;1,2895100923893;0,306459464885828;0,955693676943452
"Cdh1";0,0668122847843957;-0,0258259739195113;-0,0247419107394092;0,0271014179163678;1,28950653463021;0,306460598515998;0,955693676943452
"Myo1e";0,0508523679432208;0,000483844425335543;0,0398685413174779;0,020256775651217;1,28940083461421;0,306494280290054;0,955693676943452
"Hnrnph2";0,0630433406124906;-0,0853240479138145;-0,00332583384110032;0,0482239697485749;1,28928514290941;0,306531150268105;0,955693676943452
"Olfr429";-0,0391198611116447;-0,101092826073662;0,0122885695654545;0,0539092722028717;1,28918935774203;0,306561679607031;0,955693676943452
"Slfn1";-0,0627750299760425;-0,030646476439873;-0,0530977653312455;0,0706910734861421;1,28908095248726;0,306596235035393;0,955693676943452
"Lrig1";0,000600953970819744;-0,0161353654972267;0,0446809931655051;0,038914865432781;1,28871470147653;0,306713011033819;0,955693676943452
"Olfr1199";-0,0398352532157507;-0,00806864968671743;0,0403875014325537;0,0283490915641273;1,28853152314091;0,306771432817165;0,955693676943452
"Olfr1155";-0,0798144154029502;0,0647982351277425;0,0279056768483035;0,0358766059548778;1,28849106143294;0,306784338951341;0,955693676943452
"Gm4491";-0,027555508198866;0,0563941263652284;-0,0358809850925269;0,0297993952908677;1,28847157992075;0,306790553196314;0,955693676943452
"Slc27a1";-0,00788770891514257;-0,0973648845259341;0,0227804852656839;0,0614183846071843;1,2884166021107;0,306808090798285;0,955693676943452
"Krt80";-0,00456984311763262;0,0651149678795262;-0,02829067619389;0,0360454030901506;1,28765417415614;0,307051405840205;0,956201769027629
"Triap1";0,0466803275784788;-0,118277285669187;-0,0151910776026947;0,0743562975999102;1,28733475898079;0,307153399610946;0,956201769027629
"Yipf4";0,0770479988413142;0,0817787680973041;-0,0230605433669198;0,086768371803395;1,2871774024734;0,307203658407238;0,956201769027629
"Srsf7";0,0132199987711085;0,0956449114253894;0,0154707565763715;0,0367569753591113;1,28702898975152;0,307251068257639;0,956201769027629
"2310061N02Rik";-0,118035083812728;0,0407309399735651;0,0244918385258906;0,0433791677200568;1,28702019544663;0,307253877796235;0,956201769027629
"Kantr";0,0182239091657808;-0,100980945074394;0,00260176852876882;0,0286703734738479;1,28677876840689;0,307331017282461;0,956201769027629
"Cav3";-0,0221980919291635;0,0697684245703883;0,0754327388191685;0,0563610089287701;1,2865338321551;0,307409298102349;0,956201769027629
"Cmtm3";0,0745283686852081;-0,0186125662170966;-0,0385708710509956;0,0417537838636261;1,28642554214409;0,307443913684997;0,956201769027629
"Ksr1";-0,0750521200524855;0,0648396355806915;-0,00588537557097473;0,0442682111803635;1,28630099488086;0,307483730892366;0,956201769027629
"Ch25h";0,0454535132619262;0,0230188555349388;0,0516656857967845;0,0511429748559121;1,28617092852715;0,307525318115552;0,956201769027629
"Vmn2r14";0,00591813165444436;0,0665852739675628;0,0469466011079316;0,0397299656243916;1,28577208278805;0,307652880058342;0,956201769027629
"Faap24";0,00876746775411271;-0,0516111065746092;-0,0594107401792978;0,0490454793368428;1,28562497540036;0,307699942641245;0,956201769027629
"Plvap";0,109553215909518;-0,0257355317882449;0,0310033622008847;0,0669581455901363;1,2852903386191;0,307807026828154;0,956201769027629
"Dynlt2b";0,0743508947949604;0,0631066762484966;0,0288388033324824;0,0470265430946856;1,28513976911551;0,307855221593372;0,956201769027629
"Vps33b";-0,0305156735719454;-0,0932226342380739;-0,0164733934613921;0,0383319475231538;1,28513058953165;0,307858160071407;0,956201769027629
"Gnpat";0,00257743008292982;-0,106677987341947;-0,0227071038096812;0,0489386675280799;1,28503257666884;0,307889536758865;0,956201769027629
"Mpp7";0,0121654526823571;0,143871716774593;0,0355727083793134;0,0689565904158491;1,28464901012693;0,308012358453175;0,956201769027629
"Aplf";0,0772454322518159;0,0267491578225699;-0,0428872363708221;0,0477262289044459;1,28461429991833;0,308023475448625;0,956201769027629
"Rnf39";0,0545904674895539;-0,0115497396236467;0,0607530937160282;0,0527889740642899;1,28451412139855;0,308055562936791;0,956201769027629
"Ech1";-0,0352749435368268;0,106021390040655;0,0160279775197325;0,0526462876655298;1,28450320109562;0,308059060948447;0,956201769027629
"Sord";0,0127324515392865;-0,0984513465469;0,0107957911347045;0,0301184427491372;1,28430161015861;0,308123642170989;0,956201769027629
"Fbxo38";0,0858208539644418;-0,0297764706174983;0,00383931612830392;0,0406597436284905;1,28406631608639;0,308199037830381;0,956201769027629
"1700029H14Rik";-0,0432246384537293;-0,0332104991128785;-0,048656404429714;0,0352288387850564;1,28400240691239;0,308219519582848;0,956201769027629
"Dnajb2";0,0885228724713675;-0,0106609945274124;0,0530114330869853;0,101529394837339;1,28395532794568;0,308234608436967;0,956201769027629
"Sppl3";-0,0373376643761991;-0,0490766381707114;0,0477009269948197;0,0624153861755615;1,28379110276714;0,308287248632339;0,956201769027629
"Loxl4";0,0260765243784049;0,0395655589897354;-0,0495011148181239;0,0375635841398444;1,28367685753601;0,308323873800698;0,956201769027629
"Zfp933";0,058389737241765;0,0367313565064181;-0,0197060316858287;0,0333308566312462;1,28326084045141;0,308457279444308;0,956201769027629
"Aldob";0,0190567944816643;-0,0754924502106794;-0,0371090510140728;0,0363007352823448;1,28274849475518;0,308621655597135;0,956201769027629
"Galnt16";0,0398673300637341;0,0719756900425974;0,0300921302806774;0,0335841228828889;1,2827312343254;0,308627194817512;0,956201769027629
"Zfp593";-0,0231377547184645;0,0113354831454862;-0,0496178385589201;0,0313585493557714;1,28251356654279;0,308697057460236;0,956201769027629
"Pdpr";0,063806293612415;0,0192015177227396;0,0419814186357154;0,0341457984177779;1,28225133808057;0,308781243604126;0,956201769027629
"Lyplal1";-0,00144018357760719;0,0690243257020895;0,0578607057751388;0,0319865233232977;1,28202785191104;0,308853010258822;0,956201769027629
"Osr2";0,0414946343114454;-0,0154044647786645;0,0728784135873509;0,0507084800621853;1,28195411538303;0,308876692500962;0,956201769027629
"Prr16";-0,0608478736563637;0,0903888707092372;-0,0360994326943524;0,0491125880091922;1,28183343964681;0,308915454362172;0,956201769027629
"Cfap70";-0,00166593202109956;-0,0419239814206495;0,0414094898698941;0,0262117036380608;1,28169063018951;0,308961332099164;0,956201769027629
"Itga8";0,0544034312869434;0,0173979230319013;0,0310906486474172;0,0333110083250917;1,28117685755574;0,309126439439675;0,956201769027629
"Olfr1453";-0,0591142382138622;0,0788807602061243;0,0212252893197157;0,0270558365984397;1,28105870456108;0,309164422056466;0,956201769027629
"Hexa";0,0761124379971466;-0,0137696596033834;0,037617757489056;0,0434869875996587;1,28096420995832;0,309194802622165;0,956201769027629
"Plod1";-0,0853218571351612;-0,0316969408213101;0,0246066436858067;0,0465285075741552;1,28080734070977;0,309245243686325;0,956201769027629
"Lyzl4";0,0481670753484596;0,105358697613713;0,0155974153636579;0,0452830956705917;1,28075690206243;0,309261463928539;0,956201769027629
"Npw";-0,0165713911547693;0,043524504887967;0,0693649074465574;0,0443369580577281;1,28073343592308;0,309269010548429;0,956201769027629
"Alox15";0,0567124775157632;0,0273953388912143;0,038646809113082;0,0439577962445546;1,2805949518344;0,309313550300945;0,956201769027629
"Acp1";0,0492651975033071;0,121682860355523;0,0228121768436604;0,172427986913453;1,28054014135836;0,309331180441128;0,956201769027629
"Higd1b";0,0800237842447707;-0,0168281981398087;0,0203256418353998;0,0354033257042248;1,28039108044827;0,309379131991339;0,956201769027629
"Abhd4";0,000159882408302633;0,0435418242988275;0,0540245709375669;0,0403267587898309;1,28035595728164;0,309390431894701;0,956201769027629
"Oard1";0,00394034501979618;0,0224137658697874;0,0596006584651749;0,0833691243988889;1,2798929787282;0,309539421516202;0,956201769027629
"Pik3r1";0,0596078308468358;-0,0512084011191506;0,0428543652946939;0,0484957089865837;1,279837714422;0,309557210803335;0,956201769027629
"Lcn11";0,068192080535089;-0,0279935435556056;-0,0203743666722778;0,0268424616667732;1,27972917683741;0,309592151494156;0,956201769027629
"Nudc";0,073507616306769;-0,147311456017017;-0,0420850960667714;0,0743944495740663;1,27941716601555;0,309692617075288;0,956201769027629
"Defb36";0,0400236742557297;0,0700955449674828;0,0361981266775388;0,0385250534023811;1,27924382550104;0,309748445949137;0,956201769027629
"Tmem131";-0,0119069161618574;-0,0710757864265523;0,0463370803031582;0,0645537325986435;1,27895986496164;0,309839924967931;0,956201769027629
"Olfr642";-0,0245434130095009;-0,0442146438435657;0,0424112414370163;0,0385487385268875;1,27890419292695;0,309857863147581;0,956201769027629
"Adam21";0,00524168017393179;-0,103106291279132;0,00491459490423272;0,0422584682757695;1,27885110902179;0,309874968382499;0,956201769027629
"Gm5155";0,0689349366610624;-0,00246373021657787;-0,0159150068923285;0,0293560628724961;1,27859453430414;0,30995765799278;0,956201769027629
"Nat3";-0,0432775226683563;-0,0891325023120486;-0,00517206118662153;0,0472893809999718;1,27840020396722;0,310020302202527;0,956201769027629
"Eln";-0,0466482930422353;-0,112646872644634;-0,0149062920696651;0,0464714776214752;1,27829524233245;0,310054142910979;0,956201769027629
"Pate10";-0,029833769168925;-0,0327270198704707;-0,0422311219072022;0,0364447215302616;1,2780417588467;0,310135884034719;0,956201769027629
"Pdzrn3";0,0524493792452808;-0,100180666244356;-0,0387227094715438;0,0352514659468769;1,27801028839718;0,310146033872994;0,956201769027629
"Tmem17";0,0128039204704566;0,0250101793848826;0,0522067427103143;0,0397293029829201;1,27793686654717;0,31016971517168;0,956201769027629
"Ppp1r3c";0,0141258421253279;0,00569348962836805;-0,0531873931627455;0,0391656770196135;1,2778153820091;0,310208902515258;0,956201769027629
"Usp17le";0,0410947847171566;-0,0135803876092486;0,0458611782044771;0,0370994780703495;1,27761041589482;0,310275029942887;0,956201769027629
"Haus2";0,0570615423236933;-0,0332618964131501;0,0335546763935171;0,0217043301425136;1,27745739778579;0,310324406903348;0,956201769027629
"Me3";-0,0389429624812345;-0,0169145111025533;0,0546261177869028;0,035245519368178;1,27737561491958;0,310350800441031;0,956201769027629
"Septin11";0,0225717529033125;0,0265064255209864;0,0646838390174236;0,06236837068389;1,27732644586053;0,310366669718586;0,956201769027629
"Vmn1r216";0,0602244371870737;0,0399603864473406;-0,0193168849272826;0,035478318888871;1,27717318177675;0,31041614086768;0,956201769027629
"Olfr1432";0,0481605776089863;0,0681840050308539;0,0134136318662221;0,0235653853362673;1,27710894306725;0,310436878454021;0,956201769027629
"Lats1";-0,066419080675312;-0,0595491618705073;-0,00676982403613497;0,03908333509606;1,27704926582071;0,310456144764089;0,956201769027629
"Gpd1l";0,0596979339963724;-0,0753714585303682;-0,0238190729467247;0,0512791614360004;1,27686387529405;0,310516004309165;0,956201769027629
"Them4";0,00432862745910084;-0,0780072881417445;-0,0439394121535929;0,0336166351187831;1,27652220108454;0,310626355934633;0,956201769027629
"Bcat2";0,00579113358125652;-0,0703941408372939;0,0408439953809354;0,0545587456922222;1,27650823768639;0,310630866584014;0,956201769027629
"Bhlhb9";-0,0420335330392529;-0,0820166873026;-0,0329931992227291;0,0387012782648103;1,27644649366549;0,310650812784863;0,956201769027629
"Ncstn";0,0609077054069205;-0,0730377578799757;-0,00416128080320514;0,0504351937224165;1,27636158228599;0,310678245244495;0,956201769027629
"C8a";-0,0265056473888038;-0,0891715531667601;0,0102002997139465;0,0319244911926164;1,27615772800257;0,310744114809843;0,956201769027629
"Calhm1";0,0251577738306757;-0,0849583632570867;0,0113730246148512;0,0298011069042994;1,27613872913365;0,310750254461286;0,956201769027629
"Tmem135";0,0291484610336364;-0,153465731419769;-0,023669094301376;0,0732613513397999;1,27552540094696;0,310948522927042;0,956499565741245
"Slc35f1";0,0531562622939048;0,0479423585908604;0,0546484918052388;0,0399095283303321;1,27543876992434;0,310976538168969;0,956499565741245
"Deaf1";0,0632840704948297;0,0354012969485031;0,0729141684765661;0,116486703887888;1,27531013904513;0,311018140287474;0,956499565741245
"Gsdmc4";0,00101373651925721;0,0394555149938185;0,0548552841134746;0,0290773292734843;1,27499907449509;0,311118768873978;0,956499565741245
"Cnot8";0,106124354491645;-0,0759351600272257;0,00498323721296784;0,112142416811422;1,2749075744066;0,3111483751992;0,956499565741245
"Cd72";0,0648657916837122;-0,00833173169197183;0,0323826265987354;0,0400331098645431;1,27468174736243;0,311221457392419;0,956499565741245
"Slc25a5";0,047337795506238;0,163281294910983;0,0611308814323033;0,156848276980217;1,27459412792279;0,311249817497327;0,956499565741245
"Olfr1411";0,0599245674189363;-0,059609889843747;0,00477306709021803;0,0422944350465946;1,27445403418682;0,311295167591813;0,956499565741245
"Apoc1";-0,0738156038887908;0,0958020604056075;-0,0101785344742681;0,0336367752787933;1,27407852804684;0,311416756659436;0,956499565741245
"Peli2";0,0653253625546013;-0,0790106795386207;0,0195809915981241;0,0396884927897636;1,27402885711965;0,311432843733327;0,956499565741245
"Lypd8l";-0,0269674157540491;-0,0654958112682167;0,0274840959242439;0,0261576685424136;1,2739275779323;0,311465647940352;0,956499565741245
"Lrrc17";0,0768903789590879;-0,0526235330782461;0,040865755513022;0,0596429749217527;1,27384578992563;0,311492141533073;0,956499565741245
"Ndnf";0,0685600794567502;-0,0273334378093976;0,0200692335412965;0,0463665962750176;1,27378718284793;0,311511127530982;0,956499565741245
"Vps13d";0,0186021552947513;0,0166941666118039;0,0579367421773683;0,0349450620856464;1,27334078346245;0,311655778891884;0,956653848117824
"Lrrc4";-0,0426738315221392;-0,0769675486970458;-0,0171124535407249;0,0511498425668428;1,27331678057123;0,311663558722427;0,956653848117824
"Vps11";0,0244433139752795;0,0362194722098298;-0,0458464926592011;0,0408088523363944;1,27300491522733;0,311764658583336;0,956677486035251
"Mtch1";0,00266066105422674;-0,0659239412313915;-0,0709656119649675;0,0500098232850324;1,27297781051686;0,311773446901683;0,956677486035251
"Aspn";-0,0757550031997179;-0,00675962059326418;0,00453157917252647;0,0501312327682888;1,27265954071591;0,311876660156514;0,956764476806487
"Trnau1ap";0,0644450904258446;0,0618296949479674;-0,00791236296273249;0,0408497874976713;1,2725752744143;0,311903993079833;0,956764476806487
"Olfr480";-0,00557014807418891;0,0722428518224978;0,0388904648152098;0,0217205282789692;1,27202579452446;0,312082283894548;0,956894345780168
"Irag2";0,0615483874402755;-0,00174024052682397;0,059368848882104;0,124178434295123;1,27197532115882;0,312098666263466;0,956894345780168
"Scoc";0,0454208998557327;-0,112729032365327;0,0288976442369247;0,0582875802668484;1,27197230305138;0,312099645891876;0,956894345780168
"Minar1";-0,0199725281904221;-0,108924629794439;-0,00969005885918559;0,0501375591204552;1,27165381376372;0,312203039827964;0,956913478428878
"Tmem63a";0,138144885212238;-0,117438749003211;0,0194527115418534;0,16049122126664;1,27154912606298;0,312237033080534;0,956913478428878
"Gimap7";-0,0426233683978915;-0,052210194255627;-0,0393831204374653;0,0284123109849727;1,27148085048517;0,312259204934867;0,956913478428878
"Apool";0,0178162394434441;-0,087449565530251;0,0191212936464703;0,0257314064289109;1,27105640026405;0,312397076952221;0,957179327254685
"Tpsab1";0,0639307300631388;0,0538126527730782;-0,0159036132453273;0,0323250681822877;1,27019237072567;0,312677925861647;0,957684360714479
"Lsm12";0,102716648788955;-0,0663603859761464;-0,0299701241629871;0,0755111852914277;1,27004278852228;0,312726572848073;0,957684360714479
"Cdca5";0,0643355059694141;-0,0550840377168759;0,0960099973304246;0,113795179728953;1,27000414536764;0,31273914158527;0,957684360714479
"Cyp19a1";0,0560905195768892;-0,0827952401862339;0,016967715127974;0,0342774439607119;1,26971985160135;0,312831624239092;0,957684360714479
"Ctnnd1";0,0263452643356111;0,0584163386182213;0,036572652064226;0,0292746919558471;1,26942184107382;0,312928598784496;0,957684360714479
"Cypt14";0,057638816752771;-0,106833660426858;-0,0107033126427724;0,054032239523851;1,26934109931092;0,312954877915967;0,957684360714479
"Dynlt4";-0,0143252414246345;0,0751320517193931;0,0428221431549884;0,043047713625807;1,26896634859359;0,31307687780676;0,957684360714479
"Cenpn";0,061574138981163;-0,117747405454221;-0,0217125311631068;0,0997993199115521;1,26869437394646;0,313165449166721;0,957684360714479
"Usp1";0,0850004863934019;0,0763171736307416;0,0116134034420228;0,0392685326049137;1,26866676295559;0,31317444239057;0,957684360714479
"Hpd";0,0197747249430251;-0,0777458357414772;0,0211520054546778;0,0363372252014186;1,26860407792108;0,313194860613103;0,957684360714479
"Grtp1";-0,0298956677625482;0,100754313221457;0,0353953730177403;0,0547244922394615;1,26853835007372;0,313216271410532;0,957684360714479
"Rab9";0,0656893215315996;0,0138447286056623;-0,009005172517417;0,0217822213299686;1,26709637823393;0,313686365800934;0,957684360714479
"Pak4";0,0785500162112091;-0,0829034373997764;0,000380520413408391;0,0410599584590764;1,26707232626966;0,313694212989004;0,957684360714479
"Tmem238l";0,0806289242010073;0,000873443721868772;0,0108315871725231;0,0500433453423677;1,26682328088736;0,313775478160503;0,957684360714479
"Zfp398";0,0370225223158321;0,0118480012794192;0,0549862453764195;0,0535438830677794;1,2667993519628;0,313783287450724;0,957684360714479
"Ddx4";0,0606412673801965;-0,073605045407465;0,0140741979035714;0,0331685899731101;1,26672947141873;0,313806094343018;0,957684360714479
"Edn3";-0,0355083516259362;-0,00824923557707488;0,0637411280951806;0,0382871804349404;1,26655469401321;0,313863143741218;0,957684360714479
"Cdk18";0,00161167732429198;-0,0775349261721192;-0,043977696120483;0,024843392094749;1,26637811555427;0,313920791687922;0,957684360714479
"Hoxa5";0,05128569256733;0,0908517322322818;0,0384095800878604;0,0626394774737007;1,26635503713868;0,313928326939616;0,957684360714479
"Rgs8";0,0664307429306742;-0,07040367178426;-0,0362757229955576;0,044267203945499;1,26633904787568;0,313933547644606;0,957684360714479
"Zfp105";-0,0430169922832988;0,0339370977418035;0,0422530020476909;0,0360713777538185;1,26603855988235;0,31403167728236;0,957684360714479
"Tmem212";-0,0104458924989067;0,066613954932597;0,0438471577290648;0,0319455125302729;1,2654947308634;0,314209353174154;0,957684360714479
"Akt2";0,0796889117491433;-0,00539562952038394;0,0428700264924139;0,0586856029425836;1,26517618578027;0,314313473183253;0,957684360714479
"Scml2";0,074206785259794;-0,0255068113344157;0,0104393052157945;0,0351923660282317;1,26516990983124;0,314315524897906;0,957684360714479
"Xpo6";0,0490765145336334;0,00487013673935778;-0,0528328934891166;0,0507103775661224;1,26482420262741;0,314428563416;0,957684360714479
"Gpbp1";-0,0239025451603184;-0,0022166824574693;0,0648906806048753;0,0424215099491786;1,26470564892794;0,314467337296969;0,957684360714479
"Parp16";0,00906087895429686;-0,0522816267430135;-0,0430533683758012;0,0196268169915458;1,2646494697726;0,314485712803238;0,957684360714479
"Ap3b2";-0,0172663450513871;-0,0958972698636891;-0,0617843635495127;0,0520194778103166;1,26456316047935;0,314513945622173;0,957684360714479
"Nat9";0,0672669491869884;0,00940187797902882;-0,0497606287444998;0,0456092562876978;1,2645014821294;0,314534122931892;0,957684360714479
"Gcnt4";0,0745515206559885;-0,0347863527719444;0,0155414606491724;0,0352198407193993;1,26432788116198;0,314590921376309;0,957684360714479
"Pbx2";0,0289966796660784;0,00332605017265562;0,058546400562901;0,0448485265348028;1,26389913128039;0,314731243456455;0,957684360714479
"5530401A14Rik";-0,0388518557404985;-0,054217146976557;0,0180972224716296;0,0337084679495437;1,26377850412236;0,314770733960557;0,957684360714479
"Tfg";0,0469185511573939;0,029898964331215;-0,0263336599189004;0,0446451405247472;1,26355036855068;0,314845433910724;0,957684360714479
"Lins1";-0,0787665909467761;0,0366364789739729;-0,0223831328502307;0,0525666317720952;1,26354309530479;0,314847815733175;0,957684360714479
"Vmn1r40";-0,0561729167601991;-0,0157920556514988;0,035102381603104;0,0356779042996206;1,26352165302066;0,314854837699214;0,957684360714479
"Csf2";-0,0266096757901803;0,109931769892216;-0,0194609581519153;0,0605403757182023;1,26321055237587;0,314956735451293;0,957684360714479
"F8a";-0,0297038332725053;0,0371130984913256;-0,0544007681550737;0,054735811108743;1,26313614581275;0,314981111485579;0,957684360714479
"Olfr1338";-0,0389591187057772;0,0744400495292811;0,0209487537422255;0,017813031958053;1,26299567178965;0,315027136819001;0,957684360714479
"Fzd10";-0,00940408558383442;0,0881290769071482;-0,036768606399737;0,0577856784082429;1,2629929646919;0,315028023847526;0,957684360714479
"Bend5";0,0473523909528465;0,0324932852153316;0,0459726163581095;0,0488109817736352;1,26294888928883;0,315042466289607;0,957684360714479
"Slc33a1";-0,0608820553908323;0,0351409599416703;-0,0113887939232465;0,0440683615633704;1,2627171513775;0,315118412213918;0,957684360714479
"Figla";-0,0545047720167694;-0,0185049496313223;0,030734944743171;0,0310121959023753;1,26252928069107;0,315179995422284;0,957684360714479
"Foxn2";0,0421474596390393;-0,0950288403565368;0,00662371547632377;0,0418733185090735;1,26244322862987;0,315208206986849;0,957684360714479
"Mtmr3";0,00959303018585298;-0,137024766671943;0,00966626196138363;0,153097139763252;1,26232604447156;0,315246629100269;0,957684360714479
"Tspo2";0,0692234165772878;-0,0997649002136748;0,0291913923785583;0,0587609636038964;1,26217280222375;0,31529688102077;0,957684360714479
"Pigyl";-0,0105398009559261;0,0831307786547427;0,0546257624250598;0,0447879066291849;1,26207106825468;0,315330246580279;0,957684360714479
"Tas2r123";0,00594692899202508;-0,0175246890022375;0,0546135210387838;0,034116455709663;1,26191256673479;0,315382237240117;0,957684360714479
"Mfge8";0,0459718210995;-0,138786636919854;-0,0264362214358;0,0373130281006602;1,26183670916713;0,31540712262551;0,957684360714479
"Rprd1a";-0,0697494561385868;-0,047639989486179;-0,0416503544627636;0,0662617900225144;1,26162486411093;0,315476629785153;0,957684360714479
"Vmn1r88";-0,0198790711286213;-0,0319201781771982;-0,046915274095924;0,020277059930744;1,26139774319283;0,315551166227545;0,957684360714479
"Olfr1362";-0,0124289436386844;-0,0751544966061493;0,0317143539515807;0,0348745243847289;1,26111598009567;0,315643659880021;0,957684360714479
"R3hcc1l";-0,0625980000153799;0,0179775808927114;0,0502982814426725;0,0487891266054891;1,2610334452432;0,315670758579169;0,957684360714479
"Fpr-rs6";0,0360376724441693;-0,00700226708285988;0,0489776974391119;0,0323446530332484;1,26096799789462;0,315692248604973;0,957684360714479
"Dnaaf5";0,0773730065736732;0,0257672710311336;0,0303410172777748;0,0554422045500909;1,2608523982354;0,31573021005607;0,957684360714479
"Eno2";-0,000639655013841426;-0,0145347400274905;0,0475641178200857;0,0459869945825115;1,26074351163445;0,315765971248311;0,957684360714479
"Podnl1";-0,0715001929078561;-0,0546547109553756;-0,0376313324164667;0,0368000321504961;1,26054756136612;0,315830336736579;0,957684360714479
"Zfp185";-0,0278197828621007;0,0849246999885013;-0,0133745303044432;0,0278881626612542;1,2603535873481;0,315894066141793;0,957684360714479
