"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Kbtbd12",0.058879770269793,0.0568609253904233,2.06338900349325,0.0507135503924654,0.999404657273207,-3.96892162119066
"Acyp1",0.0524326764086682,0.0738344858639662,2.06222794392965,0.0508331855669899,0.999404657273207,-3.97081155154121
"Arih1",-0.087404131774479,0.0846255404934666,-2.06113656707155,0.0509458705081151,0.999404657273207,-3.97258742284245
"Olfr458",-0.0578575016837207,0.0341827414621716,-2.06110050587096,0.0509495976420722,0.999404657273207,-3.97264609060342
"Stab2",-0.102135741528473,0.11882746618693,-2.05995851121976,0.0510677554767338,0.999404657273207,-3.97450364892484
"Drosha",-0.148860609125676,0.2177309194122,-2.05908607102356,0.0511581884006688,0.999404657273207,-3.97592229986713
"Ptpn12",-0.096961929281427,0.0765282653791245,-2.0587371442095,0.0511943964874046,0.999404657273207,-3.97648957035627
"N4bp2l1",-0.0636006228654555,0.0348793979476874,-2.05813716592717,0.0512567096660261,0.999404657273207,-3.97746484301665
"Fam24a",-0.0795447621615595,0.0668841408709944,-2.05780558186912,0.0512911767275971,0.999404657273207,-3.97800375768325
"Cldn12",-0.0603125547364715,0.0365977364390247,-2.05748495024876,0.0513245250014819,0.999404657273207,-3.97852481772986
"Dnaaf1",0.0623838526527833,0.077613322175274,2.05738533880592,0.0513348893360311,0.999404657273207,-3.97868668598824
"Zfp92",-0.0568945436802729,0.0225004407307042,-2.05728846099473,0.0513449710353658,0.999404657273207,-3.97884410719531
"Klrb1b",-0.0593077868608696,0.0341265921362431,-2.05688312317261,0.0513871721524675,0.999404657273207,-3.97950270674311
"Hsp90b1",-0.193327526453396,0.383557862411479,-2.05632132879103,0.0514457137114559,0.999404657273207,-3.98041537930843
"Klhl13",-0.0780406493185425,0.0650424894528373,-2.05562803036865,0.0515180406781711,0.999404657273207,-3.98154146442831
"Zfp449",-0.0583711002904562,0.030025311521526,-2.05470930360661,0.0516140248574524,0.999404657273207,-3.98303331758311
"Nemp2",-0.0579951752921689,0.0337698882619916,-2.05386060128425,0.051702835038138,0.999404657273207,-3.98441107570168
"Igip",0.0496779542102519,0.0138959910891687,2.05340880135288,0.0517501680438339,0.999404657273207,-3.98514436243458
"Dock11",-0.0720105749824528,0.0563235310527297,-2.05320840785298,0.0517711747305439,0.999404657273207,-3.98546957414949
"Pura",-0.0587851992758531,0.0736052481791932,-2.0526585852194,0.0518288501831251,0.999404657273207,-3.9863617557241
"Syvn1",-0.0716798730477057,0.0719505966795346,-2.05204284358052,0.0518935084903107,0.999404657273207,-3.98736071657299
"Csnk1g2",-0.0687228466550238,0.0404662061405698,-2.05128006451801,0.051973706841945,0.999404657273207,-3.9885979544773
"Rab3gap2",-0.0721370910959993,0.0491288725837187,-2.05096471654548,0.0520068947298035,0.999404657273207,-3.9891093651334
"Jak3",0.0506580615158085,0.0343962858435014,2.05018747176891,0.0520887743688172,0.999404657273207,-3.99036962984141
"Lyst",-0.0753237586117372,0.0906026805707073,-2.04965406605517,0.0521450330679418,0.999404657273207,-3.99123434025602
"Slc7a11",-0.0599288607964008,0.0317756066049252,-2.04962361407182,0.0521482464965567,0.999404657273207,-3.99128370188365
"Wdr37",-0.0876301147817523,0.0524848321281845,-2.04961724587042,0.0521489185198061,0.999404657273207,-3.99129402446044
"Ptger1",0.0806685679231986,0.0585076244688419,2.04900575806653,0.0522134835761726,0.999404657273207,-3.99228512161591
"Rnaseh1",0.055068118029466,0.0415401047830462,2.04869158625306,0.0522466837048451,0.999404657273207,-3.99279425474225
"Cdc23",-0.068378444851241,0.0435983970660521,-2.04821564673692,0.0522970145206991,0.999404657273207,-3.99356544404796
"Pin1",0.0608512797102902,0.0417427014911604,2.04778238006312,0.0523428702667564,0.999404657273207,-3.99426738618995
"Acsm4",0.064900453508293,0.059432328469494,2.04737246517966,0.0523862875374529,0.999404657273207,-3.99493140607077
"Adamts4",-0.0651086842021956,0.0395039325584786,-2.04700304269863,0.052425443459043,0.999404657273207,-3.99552975772893
"Anks3",0.0547154236093237,0.0318558894152636,2.04344127149903,0.0528043046765508,0.999404657273207,-4.00129510361105
"Adgrg2",-0.0549162003460835,0.0371460866616762,-2.04343116687322,0.0528053829566192,0.999404657273207,-4.00131145032398
"Oaz2",-0.0737822812813005,0.0659468464070316,-2.04315866139722,0.0528344698366807,0.999404657273207,-4.00175227480012
"Zfp622",-0.0675185730550048,0.0562734157209396,-2.04181924569951,0.0529776450621762,0.999404657273207,-4.00391844829883
"Lce1f",-0.0499208605982481,0.0187649576752483,-2.04058177396902,0.0531102303569745,0.999404657273207,-4.00591892247219
"Glrp1",-0.0705965631865073,0.0674723090365266,-2.0391936145956,0.0532593124985458,0.999404657273207,-4.00816204588666
"Gpr89",-0.0873734683881554,0.0534539246391483,-2.03907035783392,0.053272567734737,0.999404657273207,-4.00836116762818
"Slc10a2",0.0520011640118056,0.0611003453024544,2.0389682122283,0.0532835548696508,0.999404657273207,-4.00852617821709
"Wdr35",-0.0566894297859624,0.0427375368817484,-2.03866858744022,0.0533157951979139,0.999404657273207,-4.00901017413137
"Ly6h",-0.0455703715272444,0.0365506324269688,-2.03838340038653,0.0533464981365416,0.999404657273207,-4.00947080469198
"Gcsam",0.0625000885294048,0.0288374157795961,2.03834094613475,0.0533510700635677,0.999404657273207,-4.00953937263952
"Cd84",-0.0872900313355016,0.104593264750113,-2.03809509870035,0.0533775524047174,0.999404657273207,-4.00993642283342
"Klrb1",-0.0493308481005389,0.0310416027243015,-2.03692377545366,0.0535038865962344,0.999404657273207,-4.01182770804166
"Sesn1",-0.0660551865370953,0.0549411014679687,-2.03661051735368,0.0535377184626473,0.999404657273207,-4.01233339099298
"Plk4",-0.0659994793138585,0.0323962027137454,-2.0365240764334,0.053547057433908,0.999404657273207,-4.01247292089869
"Olfr832",0.0543463877092833,0.0445732764442289,2.03643581180893,0.0535565949333153,0.999404657273207,-4.01261539053634
"Tal1",0.0716886001997243,0.0355439458481126,2.03631695036953,0.0535694409852099,0.999404657273207,-4.01280724065434
"Trmt61a",-0.0556408136492646,0.0535503350350744,-2.03531217480925,0.0536781426757782,0.999404657273207,-4.0144287189997
"Wdr13",-0.0836601136185999,0.0563941979980822,-2.03500321503143,0.0537116069737001,0.999404657273207,-4.01492720346627
"Rasl11a",-0.056068185401538,0.0236077393250244,-2.03479503216411,0.053734166319428,0.999404657273207,-4.01526306346375
"Nrbp2",0.0538901490148547,0.029862935067742,2.03442738398731,0.0537740264348602,0.999404657273207,-4.01585613240331
"Spdye4a",0.0542276648131064,0.0308863967627119,2.03384403623174,0.0538373265627476,0.999404657273207,-4.01679701044198
"Map2k2",-0.0917390193606315,0.108368709878419,-2.03378375101981,0.0538438720025098,0.999404657273207,-4.01689423394325
"Ism1",0.0497444339846946,0.0301493518578885,2.03330607160957,0.0538957608877416,0.999404657273207,-4.01766453249714
"Lpp",0.0650241737248545,0.0479972639790926,2.03218846556281,0.0540173370833896,0.999404657273207,-4.01946630039208
"Tyw5",-0.0617709868492622,0.0399723756093812,-2.03080830326749,0.0541678117673483,0.999404657273207,-4.02169045010147
"Hsbp1",-0.0668003698649685,0.0607365893168939,-2.0307000044329,0.0541796350172516,0.999404657273207,-4.02186493286285
"Fut9",-0.0540511983082527,0.0269190004821589,-2.02971486875872,0.0542872902336631,0.999404657273207,-4.02345182539306
"Ascl3",-0.0539849775649407,0.0492080070395712,-2.0290120177629,0.0543642138337928,0.999404657273207,-4.02458369233072
"Nhej1",-0.0600381138568398,0.0497172847879334,-2.02823477307076,0.0544493923995434,0.999404657273207,-4.02583506059346
"Kbtbd3",-0.0630440017334721,0.0429798646965105,-2.02795339907327,0.0544802575597533,0.999404657273207,-4.02628799611047
"Slc6a13",-0.0561742841394122,0.0419883792193179,-2.02758056002478,0.0545211799099775,0.999404657273207,-4.02688810141656
"Bpgm",-0.160777808139533,1.02427356583954,-2.02646513369381,0.0546437710831982,0.999404657273207,-4.02868300651833
"Plod1",0.0534283382955801,0.0322555366057066,2.02601665435589,0.0546931303900335,0.999404657273207,-4.02940449953421
"Cypt15",-0.0562589351754981,0.0348721630931368,-2.02587736677932,0.0547084683494209,0.999404657273207,-4.02962855749048
"Apex2",-0.0776854308615269,0.0795016156544506,-2.02557405574628,0.0547418813543675,0.999404657273207,-4.03011642824375
"A530084C06Rik",0.0496171391157534,0.0606544597992091,2.02484508758532,0.0548222593736657,0.999404657273207,-4.03128876355601
"Dmtf1l",-0.0722835763411817,0.0480521275216446,-2.0246147137561,0.0548476828436716,0.999404657273207,-4.03165919537873
"H3c4",-0.135105488508135,0.340370191516397,-2.02375685250822,0.0549424464917466,0.999404657273207,-4.03303835604449
"Arrb2",-0.0677254771343989,0.0684849121662829,-2.02323879076654,0.0549997446863318,0.999404657273207,-4.03387104250531
"Izumo1r",-0.0616546703785816,0.04886683127477,-2.02249596223119,0.0550819950658441,0.999404657273207,-4.03506475255939
"Rap2a",0.0750556031471821,0.0665671044304297,2.0223510064055,0.055098058184015,0.999404657273207,-4.03529765967398
"Atp2a3",-0.083440896170468,0.171436706412619,-2.02151613565275,0.0551906545677903,0.999404657273207,-4.03663886895381
"Mgp",-0.0579770832485381,0.0606153286539385,-2.02134442623342,0.055209716185677,0.999404657273207,-4.03691467241393
"Tpbgl",0.0607038727689463,0.0564103406879003,2.02118026320346,0.0552279455454159,0.999404657273207,-4.03717834016398
"Prss30",-0.0612305154050218,0.0472993508390805,-2.02114408678441,0.0552319634481322,0.999404657273207,-4.03723644241392
"Smn1",0.0807537849087071,0.0548828888034177,2.02113709658316,0.0552327398387543,0.999404657273207,-4.03724766916199
"Aadacl4fm1",-0.0576600856244493,0.0283178826580218,-2.02088885867003,0.0552603175239548,0.999404657273207,-4.03764633976683
"Trim2",0.0608756940988803,0.0538139997162987,2.02087228386669,0.0552621593172601,0.999404657273207,-4.03767295777833
"Rfxap",-0.0897791054428384,0.0797214225726759,-2.02046480602011,0.0553074554515625,0.999404657273207,-4.03832729404032
"Tbc1d17",-0.0615898711870779,0.0637437446287117,-2.01918227377871,0.0554502400836207,0.999404657273207,-4.04038623885735
"Arfip1",-0.0707085596185886,0.144505567011366,-2.01881062473202,0.055491677054995,0.999404657273207,-4.04098271261714
"Mars1",0.0751234758035309,0.073891425120551,2.01870411037839,0.0555035579353337,0.999404657273207,-4.04115364813059
"Psg17",-0.0669556568313331,0.0485551710627536,-2.0179835291488,0.0555839927934145,0.999404657273207,-4.04230988818436
"Wdr73",-0.0504107411086068,0.0257763512116217,-2.01793542850427,0.0555893657133816,0.999404657273207,-4.0423870604087
"Olfr433",-0.0613710888114219,0.0445001231367936,-2.01779115553412,0.0556054840068262,0.999404657273207,-4.04261852328266
"Vmn1r232",-0.064546922052318,0.0430067858274132,-2.01738238148868,0.0556511751349949,0.999404657273207,-4.04327427605348
"Actr3",-0.154903241652376,0.389841893003713,-2.01734904810354,0.055654902478506,0.999404657273207,-4.04332774536857
"Ssc5d",0.0563098585655985,0.0242218834682886,2.01727365935878,0.055663333276219,0.999404657273207,-4.04344867255152
"Nfatc4",0.0534090718950193,0.0309111212669939,2.0169784928663,0.0556963529588188,0.999404657273207,-4.04392210494276
"Zkscan3",-0.0909615353170867,0.0937219714345142,-2.01692740267882,0.0557020700824219,0.999404657273207,-4.04400404639087
"Ndufb8",-0.0702405722166557,0.0776896101671547,-2.01609949033382,0.0557947883361107,0.999404657273207,-4.04533170856393
"Pold4",-0.0858413972705845,0.0601096826169948,-2.01605066575323,0.0558002605014676,0.999404657273207,-4.04540999363877
"Srrt",-0.111736041367409,0.215207631805697,-2.01601658101656,0.0558040809360583,0.999404657273207,-4.04546464417848
"Olfr1355",0.0494743020773111,0.026481377732128,2.01596118778913,0.0558102902579591,0.999404657273207,-4.04555345886213
"Oxct2a",-0.0729967570929431,0.0581556685080164,-2.0151006849379,0.0559068274815853,0.999404657273207,-4.04693293693718
"Slc28a1",-0.0616631082229365,0.0474215935878557,-2.01414490289519,0.0560142276821347,0.999404657273207,-4.04846469846945
"Atp5a1",-0.102096472373662,0.213047528502857,-2.0134919294488,0.0560877069563581,0.999404657273207,-4.04951089289878
"Tnfaip6",0.0578131338355522,0.0323341417476257,2.01326318253825,0.0561134681515671,0.999404657273207,-4.04987733792416
"Pmm1",-0.0665161794295885,0.0502280531182922,-2.01307057126024,0.0561351679469431,0.999404657273207,-4.05018587336054
"Taar6",0.054320710759646,0.0296894541518833,2.01287120625666,0.0561576364747886,0.999404657273207,-4.05050520659015
"Gm13420",-0.0561772978505347,0.0373055983455218,-2.01065319335663,0.0564081468583597,0.999404657273207,-4.05405649152692
"Reep5",-0.0735816469808183,0.0604571546394217,-2.01011545952555,0.0564690297200072,0.999404657273207,-4.05491707015361
"Dph5",-0.0678487304619032,0.0320418802271678,-2.00841059038351,0.0566624429572856,0.999404657273207,-4.05764449439581
"Bag1",-0.0914898699056634,0.105537038599562,-2.00733022461197,0.0567853120351966,0.999404657273207,-4.05937204830417
"Dtx4",0.0759603694668027,0.0739180159146707,2.00713392590582,0.0568076622925422,0.999404657273207,-4.05968587224996
"Tmem252",0.0519562899678588,0.0332299422810512,2.00687142507349,0.056837562420788,0.999404657273207,-4.06010550192716
"Doc2a",0.0457140946305166,0.0340117300672401,2.00519407586295,0.0570289507083594,0.999404657273207,-4.06278602055048
"Pcdh9",-0.0542594435465181,0.0359980993361684,-2.00500859091547,0.057050149924216,0.999404657273207,-4.06308234624273
"Myb",-0.0976659335320175,0.160929073425459,-2.00375112715983,0.0571940509028191,0.999404657273207,-4.06509075301759
"Esd",-0.0984583892496528,0.166828488439707,-2.00359894377627,0.0572114882140075,0.999404657273207,-4.06533376145706
"Hemgn",-0.0609931975536265,0.0254163479666923,-2.0032044175736,0.0572567153533183,0.999404657273207,-4.06596368865817
"Cldn16",0.0722764057342964,0.0519410979462192,2.00167675879212,0.0574321402979661,0.999404657273207,-4.06840206937901
"9130401M01Rik",-0.0867514238477941,0.0885430178021005,-2.00156720808102,0.0574447385866758,0.999404657273207,-4.06857688151466
"Hcfc1r1",-0.0587156617302695,0.0413883781803529,-2.00131789445767,0.0574734186931329,0.999404657273207,-4.06897469210351
"Olfr549",-0.067801248361311,0.0408876733265864,-1.99919928209213,0.0577176489076185,0.999404657273207,-4.07235386042728
"Deaf1",-0.121177095792614,0.140486031581521,-1.99916644969554,0.05772144100441,0.999404657273207,-4.07240620895768
"C5ar2",-0.0545419037637141,0.0326446024306256,-1.99877696731687,0.0577664425436707,0.999404657273207,-4.07302716234109
"Xkr8",-0.0583319124711794,0.0499063525325285,-1.99837115545447,0.0578133639143947,0.999404657273207,-4.07367406367402
"Srsf1",-0.0956795848102082,0.110832898096023,-1.99829486408024,0.0578221887596567,0.999404657273207,-4.07379566929565
"Pdik1l",-0.0559658539546658,0.0283255405384568,-1.9978796982424,0.0578702331383682,0.999404657273207,-4.07445737372288
"Nepro",-0.0650268463148896,0.0321891345228643,-1.99777917212313,0.057881871678313,0.999404657273207,-4.07461758157257
"Puf60",-0.0716380943428165,0.0763603915411882,-1.99727139495505,0.0579406919506777,0.999404657273207,-4.07542674031245
"Myo1c",-0.0635757338533868,0.0428999806505885,-1.99665373549108,0.0580123122817188,0.999404657273207,-4.07641081405203
"Prpf19",0.0727643322727426,0.0616958506094132,1.99644504297551,0.0580365288288334,0.999404657273207,-4.0767432631579
"Avpr1b",-0.0630784155452755,0.0512859131362389,-1.99622559720916,0.058062002841685,0.999404657273207,-4.07709281715907
"Ino80",0.0816459781649195,0.0859116864716823,1.99577784690467,0.0581140099688941,0.999404657273207,-4.07780595632587
"Lypd4",0.052208881130068,0.0217177556679906,1.99502049237572,0.0582020722640557,0.999404657273207,-4.07901196290243
"Med15",0.0455215788970838,0.0259052779866815,1.99497593568247,0.0582072568282829,0.999404657273207,-4.07908290513519
"Pou6f2",-0.0622952050579283,0.0382493302582218,-1.99462830281513,0.0582477210352433,0.999404657273207,-4.07963636239347
"Vim",-0.0882204365564717,0.0706044272939934,-1.99324817936103,0.0584086124357784,0.999404657273207,-4.08183298242336
"Cklf",-0.082997929276783,0.107006256595383,-1.99318363863836,0.0584161460641634,0.999404657273207,-4.08193568118207
"Rbm25",-0.06193871727514,0.0915527792570664,-1.99177593039492,0.0585806775942836,0.999404657273207,-4.08417510497491
"Gpbp1",-0.0525160240748827,0.0431523185355978,-1.99118506529848,0.0586498595578993,0.999404657273207,-4.08511475389032
"Kcnc1",0.0655761702037575,0.0676870600360858,1.98969670362592,0.0588244465819398,0.999404657273207,-4.08748085523425
"Ly6g2",-0.06908306433109,0.0324079272841034,-1.98957308400504,0.0588389680299141,0.999404657273207,-4.08767732422707
"Acaa1a",-0.0478545386843634,0.0198810749814719,-1.98881896668268,0.0589276220646646,0.999404657273207,-4.088875667094
"Pabpn1",-0.0811858898215693,0.10801743736806,-1.98750376747959,0.0590825199831754,0.999404657273207,-4.09096487522485
"Traj21",-0.0487397896433031,0.0288040082721828,-1.98647636054954,0.0592037738152333,0.999404657273207,-4.09259627504176
"Nps",-0.0715874320942201,0.0488039158559291,-1.98584701223441,0.0592781578232599,0.999404657273207,-4.09359532466172
"Dnaja4",0.06532156625141,0.0438692942639586,1.98546852754848,0.0593229315585298,0.999404657273207,-4.09419604187494
"Tssk3",-0.0445077659209572,0.0165079986296518,-1.9854088311542,0.0593299962164715,0.999404657273207,-4.09429078279213
"Taf12",0.0547743110345092,0.0473155158346231,1.98524094586548,0.0593498682791235,0.999404657273207,-4.09455721416227
"Dnajc14",-0.0667418337836751,0.0589245140139918,-1.98523802993434,0.0593502134809291,0.999404657273207,-4.09456184156601
"Hoxc12",-0.0587652457477349,0.0500137546317989,-1.98264050539053,0.0596584276608655,0.999404657273207,-4.09868213383897
"Psme2b",-0.0649459106092212,0.0554958551534458,-1.98239841240329,0.0596872256975458,0.999404657273207,-4.09906596564174
"Cps1",-0.0606167119747192,0.0479300238727937,-1.98069247301729,0.0598905037441617,0.999404657273207,-4.10176978924427
"Trmt13",-0.0676832780489748,0.100382183699314,-1.98063854013409,0.0598969403095712,0.999404657273207,-4.1018552443911
"Utf1",-0.0692431432410125,0.0493333916881611,-1.98051805405832,0.0599113218092882,0.999404657273207,-4.10204614553838
"Pp2d1",0.0540894965047466,0.0380739120215573,1.9794518558695,0.0600387189020331,0.999404657273207,-4.10373511487935
"Exosc1",-0.0723237204990621,0.0640300868460924,-1.97915240551334,0.0600745424794879,0.999404657273207,-4.10420936506119
"BC005537",-0.0894244527091413,0.120756667630837,-1.97854792810145,0.0601469143909239,0.999404657273207,-4.10516654977944
"Cabs1",-0.0517808722548409,0.059383592166093,-1.97778110482737,0.0602388343457616,0.999404657273207,-4.10638052348956
"Ube2e2",-0.062057206212298,0.0313661744489176,-1.97754749592146,0.0602668619828456,0.999404657273207,-4.1067502913581
"Plpbp",0.0752581755418531,0.0912099943141839,1.97732676890937,0.060293354687884,0.999404657273207,-4.10709964199535
"Wfdc21",-0.0701065907276485,0.0808167562724625,-1.97704239171579,0.0603275021719995,0.999404657273207,-4.10754969464606
"4930503B20Rik",-0.0575555903858962,0.0500006966381063,-1.97491703687905,0.0605832528031907,0.999404657273207,-4.11091187487422
"Vmp1",0.0643197616536858,0.0438498891434324,1.97439670750952,0.0606460115515594,0.999404657273207,-4.11173463102677
"Cpm",0.0536648055029612,0.04287323159497,1.9709262061936,0.0610660727562795,0.999404657273207,-4.11721850816899
"Sbspon",0.0538265267465007,0.0442615642058255,1.97041142542388,0.0611285990731631,0.999404657273207,-4.11803137700323
"Brs3",0.0603145666792392,0.0577482026470391,1.96936464389531,0.061255917769007,0.999404657273207,-4.11968386201743
"Cyfip1",-0.0608123745344993,0.0566154381103861,-1.96927880097691,0.0612663691197251,0.999404657273207,-4.11981935015646
"Pramel35",-0.0607361269036441,0.0325193815539755,-1.96842827526996,0.0613700055371262,0.999404657273207,-4.12116154079609
"Tpst1",-0.0760814245768919,0.0856795585577576,-1.96772284069589,0.0614560800782923,0.999404657273207,-4.12227446874934
"Aak1",-0.0942236844122069,0.199470979485713,-1.96768951550239,0.061460148932658,0.999404657273207,-4.12232703750184
"Mtmr3",-0.105702784422259,0.172874218392695,-1.96750204264332,0.0614830429496265,0.999404657273207,-4.12262275488622
"Triobp",-0.131426071908621,0.208963305212783,-1.96737971855676,0.0614979851175903,0.999404657273207,-4.1228156970873
"Anapc7",-0.0668941132111648,0.0778153843559517,-1.96657424000097,0.0615964562894032,0.999404657273207,-4.12408597781053
"Olfr794",-0.0509776414820123,0.0294444045430911,-1.9658667417124,0.0616830640439615,0.999404657273207,-4.1252014472801
"Clic3",0.0514422638507991,0.0272111453387595,1.96583267478589,0.0616872370278672,0.999404657273207,-4.12525515164985
"Zfand6",-0.0655275485025216,0.0468473820612343,-1.96556914242295,0.0617195265064832,0.999404657273207,-4.12567057250737
"Vmn2r69",-0.0550426538299553,0.0423659165542325,-1.96537298339197,0.0617435707106796,0.999404657273207,-4.12597976443939
"Cyp2b23",-0.0547743851727679,0.0210149553400255,-1.96169327118319,0.0621961468888299,0.999404657273207,-4.13177595298401
"Fbxo25",-0.0664178554723937,0.0510625885902135,-1.96037605524034,0.0623588645085255,0.999404657273207,-4.13384900187026
"Tmem38a",-0.0681442631800027,0.0514569645399874,-1.95979251639346,0.0624310699129841,0.999404657273207,-4.13476707873051
"Dytn",-0.048801581316288,0.0367070019369548,-1.95926905127454,0.0624959047291458,0.999404657273207,-4.13559048372919
"Gdap2",-0.0604294118595067,0.0560231069877236,-1.95893993428318,0.0625366985810045,0.999404657273207,-4.13610810451113
"Bpnt2",-0.0600777036862631,0.0495538713411318,-1.95856833315161,0.0625827865524086,0.999404657273207,-4.13669247129168
"Rpain",-0.0643356025561888,0.105281817834224,-1.95812977584521,0.0626372173374513,0.999404657273207,-4.13738203381378
"Trim36",-0.0482767112460548,0.0294497110192275,-1.95694942432452,0.0627839221475522,0.999404657273207,-4.13923742850575
"Clk4",-0.0689705550665397,0.0574500631526784,-1.95672047161837,0.0628124135396247,0.999404657273207,-4.13959723098347
"Pcdhb2",-0.0486329257672921,0.0313133149041431,-1.95669884793891,0.0628151050284593,0.999404657273207,-4.13963121142409
"Enpp1",0.0593061124644539,0.0553735843059099,1.95630720781215,0.0628638698921102,0.999404657273207,-4.14024660834938
"Mlx",-0.073650100359303,0.0608794942509156,-1.95503355503902,0.0630226890235246,0.999404657273207,-4.14224735965757
"Gpn1",0.0650465263992046,0.0451843022323757,1.95487548362182,0.0630424245240549,0.999404657273207,-4.14249560833942
"Entpd7",0.0630327683391174,0.0515539332614701,1.95398211469219,0.0631540657071147,0.999404657273207,-4.14389837276608
"H2bc18",-0.199280971882747,0.902706224685551,-1.95300171867984,0.0632767829407023,0.999404657273207,-4.14543728305593
"Myh9",-0.0646802957424039,0.148743591163922,-1.9528993425853,0.0632896095821012,0.999404657273207,-4.14559795059459
"Tnfrsf13c",-0.0595011818760617,0.0636079096566667,-1.95275852864005,0.0633072558240746,0.999404657273207,-4.14581893253561
"Sp9",-0.0584501283361144,0.0505509385505638,-1.9527119733186,0.063313090905248,0.999404657273207,-4.14589199027318
"Fastkd2",-0.0609266588711325,0.0234306071076586,-1.95169799630515,0.0634402969072811,0.999404657273207,-4.14748289597856
"Zfp750",0.0626440018037029,0.0391089143942979,1.95089364346468,0.0635413652003317,0.999404657273207,-4.14874450481377
"Mmab",-0.0579421206478511,0.0206548178247546,-1.94972606669848,0.0636883256905319,0.999404657273207,-4.15057518949851
"Togaram2",0.0660001794378422,0.0437184311745844,1.949084066652,0.0637692604779222,0.999404657273207,-4.1515814846549
"Nup62",-0.0539294129164536,0.0342956384936823,-1.94863173067643,0.0638263393617744,0.999404657273207,-4.15229035706326
"Cdkn3",-0.0555447889383622,0.048154721596879,-1.94773661747106,0.0639394236312003,0.999404657273207,-4.15369279025087
"Metap1d",-0.0794742594836159,0.0767423746568174,-1.94714391188213,0.0640144002874655,0.999404657273207,-4.15462117872587
"Chrm3",-0.0507129297977607,0.0280858006264605,-1.94712487297741,0.0640168099729733,0.999404657273207,-4.15465099723937
"Rpa3",-0.0575045634737113,0.063640006420248,-1.94710672401042,0.0640191070966621,0.999404657273207,-4.15467942175684
"L3mbtl1",0.0568618580350019,0.0293412697402126,1.94705781386475,0.0640252980394084,0.999404657273207,-4.15475602286062
"Map3k4",0.0623942388351148,0.039947614283474,1.9466801905217,0.0640731145605051,0.999404657273207,-4.15534739701452
"Dnmt3l",0.0542657286661242,0.037968846171302,1.94624377032965,0.0641284154096125,0.999404657273207,-4.15603075170046
"Uqcc1",0.0635655592517905,0.0508074670859304,1.94500686454043,0.0642853780308972,0.999404657273207,-4.15796695117367
"Dbnl",-0.0792621206907479,0.0809940331129915,-1.94367337025689,0.0644549765861717,0.999404657273207,-4.16005340142151
"Slc25a37",-0.11279684471022,0.18351911939643,-1.9434980674317,0.0644773015001182,0.999404657273207,-4.1603276158395
"Ccdc88c",-0.0750830933173821,0.0776823435879619,-1.9429033736396,0.0645530868239158,0.999404657273207,-4.16125772900969
"Cst9",-0.0489774681189315,0.0314619755289802,-1.94243339720494,0.0646130341505279,0.999404657273207,-4.16199264362613
"Snrk",-0.0706049625656588,0.0896853220951944,-1.94236645745245,0.0646215765632426,0.999404657273207,-4.16209730917277
"Igf2bp3",0.0543188656676337,0.0346161443103946,1.94208779947667,0.0646571477539423,0.999404657273207,-4.16253298616209
"Adamts14",-0.0690027686043096,0.0647599906751848,-1.9417576876391,0.0646993094267681,0.999404657273207,-4.16304905490437
"Slc6a3",-0.0516054322284608,0.0293445349193302,-1.94172126483967,0.0647039628055695,0.999404657273207,-4.16310599152189
"Prdx5",-0.063292456439336,0.0780658477607231,-1.94151377687559,0.064730477099008,0.999404657273207,-4.1634303255659
"Cdc45",-0.0795483546647284,0.0811058352481434,-1.94088934756341,0.0648103288448934,0.999404657273207,-4.16440625646314
"Ovgp1",-0.0621694614316145,0.045496835481942,-1.9407679915196,0.0648258578613819,0.999404657273207,-4.16459590082938
"Arhgap11a",-0.0942180532258991,0.110828949523344,-1.94043822579727,0.0648680720326871,0.999404657273207,-4.16511118808931
"Ldb2",-0.0694124377662742,0.0535067447502345,-1.9393858573737,0.0650029503108168,0.999404657273207,-4.16675520213044
"Nme5",0.0703052932258154,0.0506352802540748,1.93907908417602,0.0650423147596413,0.999404657273207,-4.1672343291404
"Cdc42bpg",-0.0600921334298714,0.0683020295032093,-1.93905711387143,0.0650451347446652,0.999404657273207,-4.16726864098284
"ENSMUSG00000108728",-0.054882305610122,0.0334389270103829,-1.9385131053365,0.0651149949500922,0.999404657273207,-4.16811815420097
"Clec4n",-0.0605702824017745,0.0487676843283362,-1.93747489302546,0.0652485028079565,0.999404657273207,-4.16973895201054
"Sh3kbp1",-0.0607470630628615,0.0525866783476358,-1.93731075121956,0.0652696324903628,0.999404657273207,-4.16999514621001
"Dscam",-0.0506215215946675,0.0262933483998007,-1.93710250596088,0.0652964481949807,0.999404657273207,-4.17032015605905
"Cacna1a",0.05212726201917,0.0429493679335968,1.93616450395714,0.0654173547305921,0.999404657273207,-4.17178380470363
"Atp6v1e1",0.078010833669951,0.108998350526404,1.93605359439774,0.0654316637569611,0.999404657273207,-4.17195683461428
"H2-D1",-0.116527720418817,0.824777157820384,-1.93475545188461,0.0655993487605668,0.999404657273207,-4.17398155881671
"Gins1",-0.0464519679946809,0.0246308240281941,-1.93472627823882,0.065603121547257,0.999404657273207,-4.17402705047386
"Susd3",0.0656715128801688,0.0721168807580812,1.93433902154499,0.0656532203394758,0.999404657273207,-4.1746308709375
"Tmem65",-0.081914845166801,0.0783713667275877,-1.93428260424837,0.0656605217640291,0.999404657273207,-4.17471883127734
