"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","AveExpr","F","P.Value","adj.P.Val"
"Amotl1",-0.0882089667829694,-0.0741734880659647,0.0226934455443499,0.0150332840355569,1.86284969184956,0.176235935454691,0.792591294332863
"Rbmxl2",-0.0800646941856339,-0.0401588431020144,-0.0166503755898551,0.0117789248763237,1.86246558030111,0.176301983980014,0.792591294332863
"Gm11939",-0.0635358316035817,-0.0509639443741501,-0.0479791376266109,0.00947544558744722,1.86196339572849,0.176388375630159,0.792591294332863
"Tcam1",0.0235228056971905,-0.00972823733434762,0.0575776277978254,0.00876353932870206,1.86186951491957,0.176404531171116,0.792591294332863
"Ino80d",0.0745862700658002,-0.00866082118551648,0.0441822930643951,0.0165006400764662,1.86067040412981,0.176611021471517,0.793117753725517
"2310046K23Rik",-0.0743245018963675,0.0233682063603059,-0.0273845229390429,0.0141849074274005,1.86050898584485,0.17663883807681,0.793117753725517
"Crygn",0.0362034719809692,0.138345520389863,-0.00605988862959347,0.0121589273983018,1.8592320637083,0.176859051978566,0.793146184513097
"1810009A15Rik",-0.00727944537844975,-0.139138780174072,0.0236003207358706,0.0141324132703121,1.85906383544228,0.176888086167609,0.793146184513097
"Cd209c",0.048695724499189,0.148302106396633,0.0341269734974701,0.0151136865747845,1.85888521342832,0.176918919823814,0.793146184513097
"Usp15",-0.0769756779374975,0.142208236116473,-0.00221206569169458,0.017974764704813,1.85864024152967,0.176961216201385,0.793146184513097
"Cryba2",-0.0119392567510773,0.107692329462645,-0.0437451402887366,0.015733171282497,1.8583718702498,0.177007565197144,0.793146184513097
"Slc4a2",0.0964201722455339,-0.0283645353972812,0.0128326876561538,0.0351592764842044,1.8580502089765,0.177063134889394,0.793146184513097
"Cblif",0.0581647038836851,-0.0375363546998333,0.0458444158929958,0.0117280209449095,1.85785665563498,0.177096581930371,0.793146184513097
"Cln8",-0.0568118700924853,-0.312241307236807,0.0500596395523173,0.0532232799549249,1.85731523580658,0.177190178355408,0.793146184513097
"Ppp1r13l",-0.0597810383354324,-0.0780608103528438,0.0155165375867679,0.0124068290335232,1.85663370317832,0.177308072279544,0.793146184513097
"Foxl2",-0.0249338473705514,0.0225969994254478,-0.0727295519774501,0.0183307065107212,1.85640375980737,0.177347867791463,0.793146184513097
"Sla2",0.0540937246056411,0.293933317595807,0.0136749058794331,0.0301134517767575,1.85459892211844,0.177660559778745,0.793146184513097
"Olfr159",-0.0274591670062103,-0.184050811797506,-0.00255192497707338,0.0125364872855687,1.85441961182,0.177691658142377,0.793146184513097
"Ppfia1",-0.00893609958915543,0.110388817180485,0.0729240454347381,0.0217270055879781,1.85394335840921,0.177774284828764,0.793146184513097
"Dcun1d5",-0.10916135617614,0.0288789391776796,-0.0947629070090264,0.0195359216271785,1.85344922207745,0.17786005789959,0.793146184513097
"Cstb",0.0328327157987371,0.14125737090953,-0.00626041096470734,0.0128344477224992,1.85340568118549,0.177867617945979,0.793146184513097
"Slc6a19",0.0796314221431902,0.0321450719701675,0.0254993780395753,0.0109112319770989,1.85324304252557,0.177895860117218,0.793146184513097
"Nudt10",-0.0725986439108529,-0.0135974275286934,-0.051454591204627,0.0140655837468836,1.85319001486772,0.177905069405435,0.793146184513097
"Rprd2",0.0368732621943054,-0.0820765418705353,0.103200951319978,0.0637664079617535,1.85281081230724,0.177970940327134,0.793146184513097
"Aifm1",0.0299230180800235,0.0737806582767172,0.0562674182215494,0.0121219733774874,1.85238333347933,0.178045228827322,0.793146184513097
"Islr2",0.00885362134335578,0.174731689183628,0.0288458834571799,0.0139939229114719,1.85223190252574,0.178071552958217,0.793146184513097
"Olfr1509",-0.0299355664479869,0.18039009475762,-0.00553855685001047,0.0151190171460086,1.85197646022582,0.178115967507707,0.793146184513097
"Tigd5",0.0767415909226251,-0.0488476960284048,0.0227151110362913,0.0121047212823639,1.85195687834341,0.17811937276386,0.793146184513097
"Tsfm",0.00189518002060378,0.0708536529036634,0.0757953209171823,0.0153082726102746,1.85175643413782,0.178154233710826,0.793146184513097
"Ldb2",0.00036704715960687,-0.0954589371470156,0.0463848170421373,0.0191882889245275,1.8513384778931,0.178226947694503,0.793146184513097
"Doc2b",-0.0729555534461449,-0.065407558978612,-0.0264328702753025,0.0158664348324888,1.8504492308578,0.178381761096015,0.793146184513097
"Atp5b",0.0439497083892868,0.0919365925341062,-0.0351590357916467,0.015236332300761,1.84986120105375,0.178484213784571,0.793146184513097
"Hgsnat",0.0644833535438319,0.0738265783422762,0.0225371481229972,0.0106586171431759,1.84947632671562,0.178551304977308,0.793146184513097
"Map3k3",0.0215226566125598,-0.173482576856307,0.00405780274467409,0.024955688636485,1.84939855983689,0.17856486458262,0.793146184513097
"Mettl24",-0.0143762760707347,0.151278779091848,-0.0213165906181473,0.0197695534512342,1.84916188099096,0.178606139266087,0.793146184513097
"BC025920",-0.0367563246514987,0.0819300532900991,0.0628259470224216,0.0116873713955659,1.84903958048098,0.178627471419099,0.793146184513097
"Ccr6",-0.0587304500601907,0.0756325488910857,0.0463279594249368,0.0168955140012712,1.84890453171306,0.178651030368321,0.793146184513097
"Nr6a1",0.0751393805207789,0.152632607028903,-0.0108072206443107,0.0240008891653666,1.8479846383474,0.178811592864017,0.793146184513097
"Chrdl1",-0.0677751096870408,-0.100884715761288,-0.0385188868787145,0.0101281935981181,1.84789410994336,0.178827402526796,0.793146184513097
"Tbc1d22a",0.0628097730962776,-0.0934326982959553,-0.0688734205173355,0.0179852297544277,1.84710328954302,0.178965573632605,0.793146184513097
"Rrp9",-0.0212321818009737,0.156803358464326,-0.0135080070611891,0.012253815135511,1.84703077296523,0.178978249396868,0.793146184513097
"Hoxd10",0.0756182812853167,-0.0943136028731675,-0.0132499475410568,0.0110127550783409,1.84701324069209,0.178981314151294,0.793146184513097
"Zcchc4",-0.0209267481471782,0.123342481862895,-0.0241288349447537,0.0103589581956169,1.84692681100749,0.17899642344501,0.793146184513097
"Fyb",-0.0308135748112042,0.100820093506154,-0.0214734697893008,0.0208769289318064,1.8465792825683,0.179057190873892,0.793146184513097
"Nmrk2",0.0209974264112728,0.17592580154352,0.026869269837652,0.0173973052542068,1.84611255256116,0.179138836422474,0.793146184513097
"Adra2a",-0.0440993621025365,-0.188903277741291,0.0275176772582613,0.0192622295195531,1.84479655013352,0.179369262351307,0.793146184513097
"Fst",0.0583598975221217,-0.104867592215884,-0.0571887947204093,0.0222049280279479,1.8446406424318,0.179396582240275,0.793146184513097
"Opa3",0.0295358083519767,0.164707400788526,0.0551514226107511,0.0227883612736032,1.8444620425117,0.179427884028567,0.793146184513097
"Tfrc",-0.154547171082352,0.0530322743865728,-0.00637084222653841,0.0627137894022721,1.84412168842001,0.179487551494642,0.793146184513097
"Wdr53",0.0479370642006106,-0.0878969014058806,0.00516747575837622,0.00696600576579796,1.84392690185782,0.179521709149183,0.793146184513097
"Mlph",0.0223016901434172,0.108293189343342,-0.0227234896611649,0.0165951155212357,1.84391603224036,0.179523615445284,0.793146184513097
"Taf4",-0.0345202958322298,-0.248177791489328,-0.0111510637071311,0.0361848078287605,1.84360224249379,0.179578656801706,0.793146184513097
"Armcx2",-0.0260162556180203,-0.105459428280757,0.0348075910050186,0.00845627372385277,1.84352591066874,0.179592048796727,0.793146184513097
"Rmnd5b",-0.100260932724664,0.109607664476039,-0.0121786418211603,0.0252885523593935,1.84330822841345,0.179630245856081,0.793146184513097
"Srrm3",-0.0520810871196851,0.13122314747927,-0.0623682633258501,0.0162054827586443,1.84312482177172,0.179662435318614,0.793146184513097
"Zdhhc11",0.0749504669400193,-0.101664562452979,0.00944736484757057,0.0127273859637536,1.84301723891933,0.179681319940649,0.793146184513097
"Gm11634",0.0920377218224029,0.0511495599167544,-0.0428598033259741,0.0205250415996652,1.84301406130935,0.179681877756915,0.793146184513097
"Olfr1097",0.00254439542821529,0.142093203028134,0.0198742564365113,0.0110899210609564,1.84293015583899,0.179696607690336,0.793146184513097
"Vapa",0.0669851059418514,0.163715700945109,0.0743973246917686,0.0347345976255339,1.84180573981935,0.179894129027745,0.793146184513097
"Kit",-0.0854113708938706,0.0382709554626848,-0.0245941603467082,0.00951706553921065,1.84155730482054,0.179937802111277,0.793146184513097
"Mdm2",0.029747477387923,-0.107956106117051,-0.11756493967008,0.0856347414832751,1.84115433682805,0.180008665297668,0.793146184513097
"Ccdc185",0.0854015004747821,0.0605762637243101,0.00431903566779607,0.0173448538307799,1.84109236920089,0.180019565168942,0.793146184513097
"Adrm1",-0.0449880560350691,-0.131685436613256,-0.0226065360607108,0.0125114279382843,1.84108297332568,0.180021217929998,0.793146184513097
"Pcare",-0.0310484955047209,-0.144815021170836,0.0437896019897858,0.0152574178087022,1.84096374173123,0.180042192526456,0.793146184513097
"Tmed5",0.00734919333100954,0.16474002051425,0.0264898001435965,0.0173669532282482,1.84013449982352,0.180188141330155,0.793530995087141
"Cenpt",0.028348479828506,0.139055408632976,0.00592105283571899,0.0109469939178626,1.839696236978,0.180265328295362,0.793542447027298
"Magt1",0.0625978770233778,0.0985832556957048,-0.00179803765240452,0.0123379248818372,1.83941995445959,0.180314005565788,0.793542447027298
"Cd93",0.0715334462782116,-0.0564533749098912,-0.0414115582618832,0.0187686323460654,1.83903104538417,0.180382550142816,0.793542447027298
"Zcchc3",0.062590673793122,-0.00184926790302207,-0.0571312086310286,0.0237349983577995,1.83878950034029,0.180425136198276,0.793542447027298
"Atp6ap1",0.0826594738366929,0.0763878949016707,-0.0417643971944863,0.0175847209661707,1.83775170973783,0.180608229217921,0.79408981820425
"Olfr1288",-0.0802690664317377,0.0468612776357828,0.0489902916961773,0.0199932425263748,1.83725677321924,0.180695619325701,0.794216188545486
"Cyp2c55",0.109912349585088,-0.110401953545407,-0.0281745995824231,0.0127738803453055,1.83622569485783,0.180877821551476,0.794583809246779
"Sox18",0.135130493698097,-0.0794049867053683,0.00239061208486061,0.050083098174565,1.83611943877738,0.180896609356655,0.794583809246779
"Olfr284",-0.064835856794294,0.0774955111134984,-0.0204528926309342,0.0131878646017427,1.83535744858014,0.181031403290937,0.79491804908102
"Gm9732",0.128640943195206,-0.0747728905492646,0.00305091759724004,0.0362551261062036,1.83489724766275,0.181112863991193,0.795017959211908
"B430306N03Rik",-0.00231362829883434,0.140382676550545,-0.0167451463861009,0.0102333323319383,1.83353553309738,0.181354134220268,0.795642962048445
"Nat3",0.0883547168843604,0.00093956825366931,0.0207190586384388,0.0102567045017896,1.83302625245996,0.181444458184823,0.795642962048445
"Wnt3",0.039430000327996,0.132457439887002,0.0128360646548303,0.0094896075842092,1.83278372425807,0.181487489055776,0.795642962048445
"Olfr659",-0.0572845880207347,0.00222676468596297,0.0306151889769318,0.00660178565593996,1.83266931580137,0.181507791938633,0.795642962048445
"Cdk17",0.0888780891003385,0.112608844296202,0.0318966579827136,0.0154924158021049,1.83237320755057,0.181560350570108,0.795642962048445
"Rpp21",0.033504454777817,-0.183544433141098,0.0281528854222718,0.0323509943186776,1.83210614281495,0.181607768106021,0.795642962048445
"Sparc",0.00258003218604323,-0.282846789314453,-0.00499048702281181,0.0465256456236439,1.83093309969734,0.181816200900128,0.795676633366999
"Psmd2",-0.18394783300195,-0.00180214819620103,0.0338775401467494,0.0695825099639217,1.83070236073201,0.181857230217635,0.795676633366999
"Rhox9",0.0546490868781124,-0.151901465232498,-0.052880459108339,0.0172346190576864,1.83067714999415,0.181861713720912,0.795676633366999
"Galnt18",0.0302277678469991,0.0083244226565474,-0.101622741330054,0.0219252706214796,1.83049931004035,0.181893344344093,0.795676633366999
"Snd1",-0.0770120216278732,-0.0304174509123497,-0.072053317003231,0.0151495445513906,1.82946212477649,0.182077936346208,0.795676633366999
"Prok1",-0.0404464215264857,0.143457136231786,0.0456483604440942,0.0152861739177188,1.82937624501144,0.182093229759788,0.795676633366999
"Lrat",-0.0830981045076443,-0.00416228495647437,0.00237869257854434,0.00746123364415455,1.82903845067108,0.182153397393997,0.795676633366999
"Tmem50b",-0.0787727412150769,-0.0242467745583377,-0.0129302428279477,0.0129938508225232,1.82898174038091,0.182163500682068,0.795676633366999
"Rph3al",0.0035429154650412,-0.209080204757642,0.0508332767009762,0.0210193382166579,1.82877494445445,0.182200347769438,0.795676633366999
"Sh3gl3",0.0932070292819398,-0.0368695058126867,0.0313861638218488,0.0241304237811454,1.82855728285305,0.182239139590193,0.795676633366999
"Man2b2",0.103748549333896,0.0560123281262371,0.0192395047405794,0.0114775247525309,1.82843031494482,0.182261772020708,0.795676633366999
"Tmem127",0.0839142612024994,0.00527719110040183,0.0168483496734613,0.0294530428745991,1.82785257122712,0.182364794923487,0.795715250851226
"Pcgf5",-0.07432864749718,-0.0636181793197375,0.00901459349738768,0.0133438234273576,1.82772172493708,0.18238813606869,0.795715250851226
"Arhgap23",0.064599371485502,-0.0408150954109154,-0.0294273655801606,0.00881227338103659,1.82492140182753,0.182888447061735,0.797115536291323
"Btnl2",0.00416144710356919,0.114909612420117,0.0252170501152997,0.0074410806155068,1.82464519664501,0.182937874472937,0.797115536291323
"Trnau1ap",-0.0616181924586332,-0.0790302187176289,0.00300360449567196,0.0108357498430222,1.82407798552883,0.183039423055835,0.797115536291323
"Slc35a3",-0.0386688380382953,0.0381668469778919,0.0772822636604375,0.0125226479822055,1.82330771241795,0.183177423371142,0.797115536291323
"Kitl",0.145291052922515,0.0722353066380602,0.0961181109452172,0.0401773519110931,1.82318794674705,0.183198890375711,0.797115536291323
"Stub1",-0.0303091501350425,0.171111400236752,0.0060208973973175,0.0226343665541252,1.82307804533735,0.183218591678299,0.797115536291323
"Slc16a5",0.0686718144829979,-0.0472759406000808,-0.034204546636852,0.0130226628135073,1.82306655780817,0.183220651103852,0.797115536291323
"C130050O18Rik",-0.0504855585342242,0.0795308335088872,0.0509866059372391,0.0130820544954096,1.82295270790273,0.183241062881997,0.797115536291323
"Cmah",0.0947169743827481,0.146994539426475,0.0505314789703352,0.035574674042757,1.8228579414349,0.1832580551215,0.797115536291323
"Galc",0.0844681304968451,0.0273828210516343,0.00885188643205394,0.0163836570456532,1.82254297603811,0.183314542650767,0.797115536291323
"Leo1",-0.0131005580709809,-0.173542909222679,0.0275523616108223,0.039927586059217,1.82191631332833,0.183426987400039,0.797115536291323
"Smad2",-0.098584465826207,0.0591482690512214,-0.044537679631519,0.0156294832484832,1.82173668118888,0.183459233260256,0.797115536291323
"Snx7",0.0185199681743223,0.149803191209837,0.0399355389242861,0.0120294687116697,1.82165147868268,0.183474530142691,0.797115536291323
"Tmem238",0.123228635319678,-0.000810773882267406,0.0126234562988265,0.0287887366409552,1.82132490769049,0.183533173988801,0.797115536291323
"Rassf2",0.0202206928915167,0.181637979345549,0.00312256062025096,0.0181693685493019,1.8205771235217,0.183667533092887,0.797443325791561
"Klrb1b",0.0149999876101234,0.117507430939776,0.0143924698106186,0.0066828409734135,1.82012390783324,0.183749016793701,0.797541405583428
"Camsap1",0.090326857728353,-0.0431557215748337,0.00562685844136147,0.0107641810101825,1.818725090193,0.184000756085308,0.79818767223918
"Dsg3",0.0759967393789435,0.0882458134659662,0.0300240592823215,0.0140309703755967,1.81864158314599,0.184015796243592,0.79818767223918
"Cyp4f39",0.0422834518913894,0.0905341739311425,-0.0230862235792905,0.0193047790361849,1.81740473724212,0.184238715323542,0.798396080232264
"Sil1",-0.0698457254250078,-0.109621159453502,-0.0587617944606634,0.017174061774422,1.81663069970342,0.184378369560295,0.798396080232264
"Nap1l4",0.0631041680451435,0.175237742853775,0.0589716586931222,0.0246262440621161,1.81580895515808,0.184526756045037,0.798396080232264
"Sec24c",-0.0457189335196015,-0.0133484234632651,0.041172843947465,0.0093753387599814,1.81564305330271,0.184556729369487,0.798396080232264
"Etfb",0.115649674345367,0.00105411801513797,0.079595077577037,0.0512691282457191,1.81521689959117,0.184633746180329,0.798396080232264
"3110021N24Rik",0.0663984314934021,-0.0122081073212385,0.072134924246753,0.0194457034341322,1.81497817871818,0.184676904239421,0.798396080232264
"Cacng1",0.0522773940043796,0.0266633521427751,-0.0731812473461076,0.0236988278402937,1.81491964540661,0.184687488065097,0.798396080232264
"H2ac6",0.0323116124313325,0.0784309061951275,-0.019177751187742,0.00906035869004159,1.81480155417147,0.184708842972662,0.798396080232264
"Itpa",0.0259331888192421,-0.185540579832201,0.0856772908454966,0.046336398672704,1.81419603326316,0.184818383516817,0.798396080232264
"Hivep3",0.098881550020319,0.103382096778257,0.0486909886109065,0.0367170621676941,1.81414652542118,0.184827342727439,0.798396080232264
"Sac3d1",-0.0838238011044395,-0.0167505695738234,-0.000203938669562414,0.00911570118055803,1.81405334220834,0.184844206941598,0.798396080232264
"Sohlh1",0.0368565735664319,0.148544007630065,0.0335775402543693,0.016337563938296,1.81392322458947,0.184867758284413,0.798396080232264
"Nrbp1",0.0271044501311524,-0.164061729536842,0.0323642174222909,0.0145881913102664,1.81346397188842,0.184950909052175,0.798396080232264
"Pigv",-0.0798707755948834,-0.0852271893595369,-0.00118223495927761,0.0107347223211275,1.81283348782918,0.185065128018578,0.798396080232264
"Apobec1",-0.00823972590621095,0.233441197115709,0.00433023440800176,0.0152150847410038,1.8126590762613,0.185096737962861,0.798396080232264
"Msx1",-0.0683495185985125,0.129730702162456,-0.0369506730149699,0.0170511980098962,1.81257792537128,0.18511144754244,0.798396080232264
"Cnn1",-0.0222691087262575,0.00343687973160581,0.053799919620387,0.00834328351906763,1.8124502586099,0.185134591234295,0.798396080232264
"Pfkfb1",0.00247075023954158,-0.161119765352389,0.0140789108822832,0.0165276151634597,1.81203970852964,0.185209037720711,0.798396080232264
"Cdkn2d",-0.0593464780712482,-0.0450015821176516,-0.0815014799880454,0.0305313609356204,1.81202769329097,0.185211216971643,0.798396080232264
"Foxp4",0.00548562240361558,-0.0240433761220412,-0.0577373546464812,0.0207687723149606,1.81157523812024,0.185293300643355,0.798396080232264
"Gemin7",0.037617264760943,-0.104378263691588,-0.0377305048712935,0.0124796339497615,1.81123854468223,0.185354408437526,0.798396080232264
"Fam107a",-0.0474241049507429,-0.0222640308624014,0.0334571618097863,0.00656225306371517,1.81120279714763,0.185360897670229,0.798396080232264
"Zfp426",0.0325962036747815,-0.0324714351027563,-0.0616499569367272,0.00845691632722103,1.81039785186595,0.18550708380113,0.798771678484868
"Ctnnbl1",-0.0677583008295739,0.00764565794470682,-0.0462824359383997,0.0173182541859857,1.80937834286038,0.185692415094282,0.798955935489547
"Ncf4",0.0427937642016022,-0.123293481297376,-0.0461922132213417,0.0149677785245311,1.80916954559416,0.185730395868405,0.798955935489547
"Ncapg",0.0119124397040758,0.031456018175103,0.0603611798152876,0.0105701284774272,1.80870777145088,0.185814423517061,0.798955935489547
"Gm28710",0.0288850623893146,-0.0509243146960753,-0.0502593498491905,0.00955076119646659,1.80860167063963,0.185833736144872,0.798955935489547
"Fas",0.0304381393411058,0.091961143302641,0.0356302177951215,0.0104024452263443,1.80803514222722,0.185936893080951,0.798955935489547
"Slc35a5",0.0490782220660152,-0.0686635361162399,-0.0177826835148793,0.012696702347929,1.80788992300342,0.185963345407299,0.798955935489547
"Dusp2",-0.0267489130869342,0.016458769189593,0.0696434570285514,0.018005119627338,1.80768628450625,0.186000445889334,0.798955935489547
"Chad",-0.0923594328894709,0.0745222353298907,0.0182709049503008,0.0129049096563443,1.80731888349672,0.186067402092214,0.798955935489547
"Selenof",0.000676429749747706,0.0211187460992439,0.122105132222586,0.0518107684035449,1.80698015668806,0.186129155621941,0.798955935489547
"Olfr1277",0.0144663186707041,0.112369574884915,0.0206271015434449,0.0062119529431418,1.80690614676132,0.186142651362774,0.798955935489547
"Aqp6",0.0392169860269137,-0.0733224651205048,-0.0590922454941157,0.0143051105530516,1.80659797573753,0.186198857805716,0.798955935489547
"Abhd4",0.0959321333642742,-0.11586190726058,0.0252601167589985,0.0141918990622335,1.80603564881885,0.186301466126161,0.798976469683297
"Tyms",-0.0680429217024206,-0.0691462508716451,0.0342250219964974,0.0160844632011369,1.80548419886115,0.186402148846946,0.798976469683297
"Il12b",-0.00133398447770382,0.154883077856053,0.00259097677999687,0.0188553221556912,1.80530130836131,0.186435553594405,0.798976469683297
"Htr1f",-0.0422666834760698,0.10933808307091,0.0170435515792526,0.00905385446122583,1.80527892187829,0.186439642903502,0.798976469683297
"Tef",0.0658846360212635,0.196057208809604,0.049489902456193,0.049644671949478,1.8049390603388,0.186501736822793,0.798981002413612
"Nlrp4f",0.0312036604782166,-0.0310122116840222,-0.0561877020524635,0.00761792972660074,1.80462738250749,0.186558701050941,0.798981002413612
"Herpud1",0.0888492625880011,0.276818136981049,0.00416789013975141,0.0546269742908547,1.80413025155479,0.186649598645707,0.799025432916654
"Prr23a3",-0.0299802140492336,0.145036596977227,-0.0347021740726024,0.0158393111778899,1.80304088424865,0.186848950088085,0.799025432916654
"Car11",0.0816426119805304,0.0074186288327754,0.0827173840468041,0.0219919274771151,1.80298604081507,0.186858992355479,0.799025432916654
"Carf",0.0554698512478297,-0.0339716174514937,-0.0260465301004518,0.006791442072153,1.8027875616205,0.186895340326016,0.799025432916654
"Rbp3",-0.00737889741246396,0.178304259634564,0.0605045464393467,0.0200618510063259,1.8024099937418,0.186964506250716,0.799025432916654
"Nyap1",0.0234001495083074,0.122990960609695,0.0315489975579885,0.00876436403815808,1.80209962719523,0.187021382330058,0.799025432916654
"Scarb2",0.0106189693309364,0.140351088949021,-0.00399629071441911,0.0146265029177515,1.80179239288697,0.18707770275821,0.799025432916654
"Olfr1257",0.0861857962011886,0.0183824430124461,0.0119832398416756,0.00938974404671693,1.80162627338031,0.187108162436493,0.799025432916654
"Pkdrej",0.0332916430810722,0.0622232379839782,0.0465462747972163,0.0143334055927109,1.80103034202623,0.187217476366225,0.799025432916654
"Il7",-0.00852372553107674,0.0053131942743049,-0.0703893625766155,0.0146305381911834,1.80052969831935,0.18730936446342,0.799025432916654
"Lsp1",-0.022248984134046,0.323448653964783,0.0756334234288106,0.0551192029973199,1.79979322355908,0.187444625216846,0.799025432916654
"Poc1a",0.035060467633862,0.118415159809609,-0.0449758891766224,0.0190828309664632,1.79963642827656,0.187473435768407,0.799025432916654
"Smarca1",0.0320826541312478,-0.0881928901364918,-0.0399288294329143,0.00910993641059534,1.79906232175979,0.18757896639638,0.799025432916654
"Spg21",0.0613251850868222,0.0267982732943629,-0.0673245103581115,0.0138760718701353,1.79899185072618,0.187591924586957,0.799025432916654
"Lnp1",-0.0716876170477527,-0.0197040311078379,-0.0481432894020558,0.0100997982982795,1.79778947403952,0.187813165748965,0.799025432916654
"H2az2",-0.0607723545715876,0.0358162411059607,0.0931724173077559,0.0437533463462924,1.79754337394991,0.187858483568541,0.799025432916654
"1700025B11Rik",-0.117281838705541,0.022920288435497,0.0281344786196132,0.0274617605595059,1.79745106256071,0.187875485178892,0.799025432916654
"Vegfb",0.0508727908465887,0.138368611920859,-0.0124478251540774,0.0109473938442297,1.7974246001286,0.187880359248677,0.799025432916654
"Cep192",0.0608964224227777,0.0520937424932564,0.0063716092965054,0.00863218397207591,1.79730574047339,0.187902253482384,0.799025432916654
"Arhgef10l",-0.00226421379006318,0.126289749253023,0.0772820536657565,0.0215195099028332,1.7970804469149,0.187943760632341,0.799025432916654
"Enc1",-0.0877906102528908,-0.0284208956444414,-0.0130030451129045,0.0126687790840246,1.79673700750066,0.188007053473163,0.799025432916654
"Lrp3",0.000714358064025563,0.14903106733086,0.0245478871719383,0.0101225749782454,1.79643838966506,0.188062104739366,0.799025432916654
"Gm525",0.0539280011968891,0.145038267089782,-0.00738171995592817,0.0148800022017239,1.79574943982499,0.188189181304134,0.799025432916654
"Oxtr",0.0113241159248131,0.215954500312777,-0.0376343727004219,0.0208024660863538,1.79554913274735,0.188226145214657,0.799025432916654
"Ascc3",-0.0186283547139439,0.1855767916654,-0.0270690140597482,0.0177453416881783,1.79536443194015,0.188260236127408,0.799025432916654
"H2bc1",0.00906097121496459,0.0191244523774874,0.070270789182737,0.0112925508079411,1.7952754987873,0.188276653219143,0.799025432916654
"Atp5k",0.0891355835011417,0.113267460212943,-0.00534094682947515,0.0299189588998305,1.79520299365056,0.188290038833352,0.799025432916654
"Phactr2",0.0674505728620368,-0.0265023090254868,-0.0285883185133286,0.00744783144768325,1.79501691133067,0.188324397309469,0.799025432916654
"Ccdc40",0.0149354875295175,0.164733574450711,0.0260251273461005,0.00917923018387268,1.79465741344534,0.188390794566724,0.799025432916654
"Lrrc45",-0.00618457242105195,0.207005050436398,0.018247878279316,0.0301164423804529,1.79462430958425,0.18839690993211,0.799025432916654
"Ss18l1",0.0578852892454905,0.1457700734497,0.0423506284608607,0.0257682999730779,1.79461741308102,0.188398183968607,0.799025432916654
"Olfr561",-0.0884096299217457,-0.0165191160463213,-0.00189455667786787,0.0165159717506361,1.79385609079542,0.188538885075936,0.799371816436547
"Olfr594",-0.0285992453908783,0.168813729421713,0.005604377768045,0.0129264249922181,1.79313336469394,0.188672557794869,0.799688193320225
"Mfsd4b5",0.0891891766176984,0.116799584591133,0.0255578645188028,0.0154271426947672,1.79186341276327,0.188907690468584,0.800237917658133
"Rspry1",0.000670035731085773,0.18044927329339,0.00498284598209812,0.0181121848468424,1.79176278618847,0.18892633504156,0.800237917658133
"Snx27",0.0429176661844004,-0.180679238181359,-0.0490464928878012,0.0342209049382925,1.79143620898545,0.188986858469571,0.800237917658133
"Slc23a2",-0.0194458868844275,-0.0420097291964764,-0.0814112722183684,0.00916476291435958,1.79072142871493,0.18911939904845,0.800237917658133
"Gdi1",0.0871364354352142,-0.124759647238949,0.0406686307048623,0.0186138349773495,1.79024997996667,0.189206873783721,0.800237917658133
"Oit3",0.0356870961657633,-0.0155242989206457,-0.056809818005679,0.0102591966289578,1.79012240537877,0.189230552033646,0.800237917658133
"Coq3",0.00986854954284214,0.130374334530917,-0.03858284153426,0.0168494688630234,1.79001927158891,0.189249696324144,0.800237917658133
"Acsl5",-0.0902224170514312,0.0106374427722432,0.0225613956548606,0.0163035056408593,1.78988297318415,0.189275000019126,0.800237917658133
"Acadl",0.0795782291055153,0.10156597196714,0.0530585019579802,0.0270142049208145,1.78954582216041,0.189337607489903,0.800252771731668
"Tspan15",-0.0591225376549907,-0.062217543883096,-0.0242350238416571,0.0105365103921978,1.78847156857685,0.189537240325469,0.800385226472007
"Pik3r4",-0.0856145236989412,0.035082168175949,0.0326232187654625,0.0177952542317478,1.78832586824575,0.189564333835604,0.800385226472007
"Zpbp2",0.0931668417250132,0.111963345846182,-0.00962497218233467,0.0164469009689246,1.78813770487798,0.189599329668218,0.800385226472007
"Gfra2",0.0662275218512347,0.0765730473025466,0.0173453888783666,0.0113413208478618,1.78751791126974,0.18971465203006,0.800385226472007
"Parn",-0.0821298901069414,0.152956736754133,-0.012523897263417,0.0218306284701027,1.78750500089244,0.189717055011254,0.800385226472007
"Ceacam14",0.0389100031172228,0.140706014881194,0.0233185333399261,0.0171235341002155,1.78736141967521,0.189743781686425,0.800385226472007
"Alg14",0.05475716066541,-0.204829106434427,0.0192863461182429,0.0262242212855011,1.78715252461065,0.189782673327545,0.800385226472007
"Klra8",-0.0646738109971462,0.0404477011083673,0.0157780260450919,0.0139708957672569,1.78609797161544,0.189979138737667,0.800431616548091
"Gch1",0.0598656860705378,0.0885137612005957,0.0379181983925655,0.0125636067201431,1.78573347324631,0.190047096411686,0.800431616548091
"Spdl1",-0.0106847146133828,0.147415394189845,0.0251466694734293,0.00956649039590671,1.78474295960017,0.19023190152027,0.800431616548091
"Vsig4",0.0668378887938361,0.0426859953897034,-0.0282862461988115,0.0119392133942543,1.78437913107791,0.190299831371219,0.800431616548091
"Edaradd",-0.00338275797686944,0.0828212376570261,0.0446022687322108,0.0102428960679795,1.78437473857623,0.190300651647688,0.800431616548091
