"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Galnt11",-0.0837249090983062,0.0356054840657874,-1.69301632281024,0.109662493668911,0.576270659396351,-4.77075449766256
"Hoxa9",-0.0597977936178894,0.0207310046745506,-1.69219071768424,0.109822391930593,0.576887056448443,-4.7719417469452
"Pcare",0.0606383981176882,0.0152574178087022,1.6916211995932,0.109932810282267,0.577243162792734,-4.77276050412885
"Sh3rf2",-0.0342949030737222,0.0120396433158099,-1.69074420018807,0.110103030964063,0.577912885781138,-4.77402093888593
"Socs7",0.0512093538875408,0.0110358689606245,1.68900043182331,0.110442163822757,0.578578817908696,-4.77652578108448
"Ier2",-0.0782697177762455,0.0330104533965077,-1.68883002434417,0.110475353520707,0.578578817908696,-4.77677046894762
"Arih2",-0.0362899642057619,0.0172887353923061,-1.68858207371731,0.110523661438496,0.578578817908696,-4.7771264708238
"Zfp467",-0.0624084257560716,0.0236513258453418,-1.68833209741132,0.110572382498791,0.578578817908696,-4.77748534501886
"Decr2",-0.0551252563307105,0.0168774652464017,-1.68832036797191,0.11057466905424,0.578578817908696,-4.77750218329679
"Taar3",0.0463300830586421,0.00837421611300508,1.68812419835633,0.110612916726947,0.578578817908696,-4.77778378411366
"Nol3",0.0723331245423836,0.0146255233846447,1.68811377093132,0.110614950107679,0.578578817908696,-4.77779875202177
"Tpd52l1",0.0543800695581447,0.00925334031139528,1.6879633367122,0.110644288849667,0.578578817908696,-4.77801468379294
"Tmem101",-0.0620871547481558,0.0117244383662556,-1.68791580982811,0.110653559275592,0.578578817908696,-4.77808290067608
"Pdlim4",-0.0502823052337658,0.0198024132023205,-1.68771990614197,0.110691778642482,0.578578817908696,-4.77836407377126
"Rusc2",0.0721999041656078,0.0218548518135956,1.68752131392565,0.11073053416583,0.578578817908696,-4.7786490828731
"D11Wsu47e",0.0533692469392491,0.0163950603317138,1.68745949549795,0.11074260050357,0.578578817908696,-4.77873779675579
"Ubr4",-0.118183478861869,0.101871620468868,-1.68709291406899,0.110814176876045,0.578729496049131,-4.77926382183847
"Eqtn",-0.041368723997912,0.00721376883279275,-1.68678277372137,0.110874764134432,0.578822689247678,-4.77970879599703
"Prdx6",-0.0450122057472206,0.0118409139797655,-1.68643618376815,0.110942505846422,0.578868905944833,-4.78020600015787
"Hnrnph2",0.0453186046618773,0.0120348349289921,1.68630012069384,0.110969109424958,0.578868905944833,-4.7804011717567
"Cd151",-0.04513295405023,0.0146522870646133,-1.68568395182918,0.111089654154054,0.578904294017973,-4.78128488205093
"Ceacam16",-0.0515400588962709,0.0153535455398304,-1.68529946756909,0.111164930371253,0.578904294017973,-4.7818361981348
"Comp",-0.128542376018904,0.0645550616137982,-1.68510935355033,0.111202168106063,0.578904294017973,-4.78210877290067
"Rai1",-0.044494924192363,0.0135970772404355,-1.68495669958748,0.111232076318928,0.578904294017973,-4.78232762433685
"Lamc2",-0.0470261321232452,0.0141256328150603,-1.68491243952295,0.111240749122073,0.578904294017973,-4.7823910749782
"Sugct",-0.0479613748111294,0.0151215436304902,-1.68485935783665,0.111251151301033,0.578904294017973,-4.78246717067704
"Capn1",-0.0907348527791546,0.0316817559329648,-1.68473698713295,0.111275134937881,0.578904294017973,-4.7826425899875
"Ccdc185",-0.0478165167869857,0.0173448538307799,-1.68361760035285,0.111494732758445,0.579272240285112,-4.78424683491607
"Lpo",0.0486938473930368,0.0131015172535102,1.68352542612863,0.111512831878438,0.579272240285112,-4.78437890156413
"Timm17a",-0.0457492894096638,0.0102711285300219,-1.68324401746975,0.111568104338354,0.579272240285112,-4.78478207152036
"Mars2",0.0541181021273897,0.0141752308554188,1.68311496801249,0.111593459305378,0.579272240285112,-4.78496694331966
"Ctsw",0.0557904560737543,0.0120394153836574,1.68300906242202,0.111614270802821,0.579272240285112,-4.78511865277011
"Mfn1",-0.0525541274179125,0.0157247520046326,-1.68296283931217,0.111623355152273,0.579272240285112,-4.78518486519335
"Pms2",-0.051343542111737,0.0126964429498888,-1.68272770840111,0.111669575934139,0.579272240285112,-4.78552165986408
"Tasor2",-0.0440294719554727,0.0146780739887813,-1.68237966140701,0.111738023493654,0.579272240285112,-4.78602013313832
"Krtap14",-0.0660785158396603,0.0200695630273589,-1.68229214227689,0.111755240864852,0.579272240285112,-4.786145467027
"Olfr883",0.0525576342987387,0.011465366918037,1.68219872984324,0.111773620134766,0.579272240285112,-4.78627923564068
"Susd1",-0.0562775361740559,0.0147935777146424,-1.68142592818491,0.111925772078641,0.579589531349496,-4.78738570920767
"Chga",-0.0526775931787731,0.0170832818811694,-1.68129527201922,0.111951513792634,0.579589531349496,-4.78757274427601
"Defb40",0.0329013330996962,0.0077256502333988,1.68114909323825,0.111980319810272,0.579589531349496,-4.78778198826424
"Gng5",-0.0459502825567422,0.0150213746757402,-1.6810185975082,0.112006040728226,0.579589531349496,-4.78796877261404
"Tagln2",-0.0684607428417875,0.0385032804797078,-1.68079397176284,0.112050326767781,0.5795972211953,-4.78829026619164
"Arhgdia",-0.127655367520582,0.0846019560890986,-1.68006155188006,0.112194831850486,0.57988980955231,-4.78933833116306
"Tbc1d9",-0.063319238587337,0.0275283723237798,-1.67995790919986,0.112215293344017,0.57988980955231,-4.78948661461979
"Trp53bp2",-0.0762364207068934,0.0291674595442519,-1.67985630261192,0.112235355991479,0.57988980955231,-4.78963197891865
"Acy3",-0.0449655600380863,0.00918526212844895,-1.67953495903216,0.112298827008799,0.579996458944757,-4.79009167209455
"Gm45623",-0.0350437403728899,0.00744096312241911,-1.6792401925725,0.112357075813498,0.580076065827828,-4.79051329278083
"Klc3",-0.0573361044392453,0.00960189641506993,-1.67840058792938,0.112523133016049,0.580711992112552,-4.79171394748952
"Meiosin",0.048431733007162,0.00909351633884968,1.67797579505381,0.112607229291941,0.580924609170083,-4.79232125462153
"Lrp8",-0.0870085915151024,0.0387746210030638,-1.67749071383682,0.112703327164119,0.581198955238575,-4.79301462433818
"Fam166b",-0.039993968020581,0.00807332218419916,-1.67720896291092,0.112759176403183,0.581265613571338,-4.7934172928614
"Gas2l3",-0.0608255716097028,0.0221767343630714,-1.6765825590061,0.11288342900011,0.581538435606315,-4.79431236104512
"Olfr554",-0.0428596003127418,0.0134314937597013,-1.67650920290159,0.112897987535741,0.581538435606315,-4.79441716453501
"Mfsd14a",-0.0546539558454057,0.0364179831403764,-1.67515390130282,0.113167257419037,0.582703802269429,-4.79635291067514
"Tnfaip8l2",-0.0520463871947775,0.0233608906525198,-1.67460824428185,0.113275824246857,0.583041129589865,-4.79713195656334
"Eddm3b",-0.0456487525637955,0.012493251096418,-1.67438382279348,0.113320502398473,0.583049484604908,-4.79745231720388
"Foxd2",0.0414892489080021,0.00799289247117195,1.67351384155085,0.113493843148642,0.583575913566654,-4.7986939326074
"Cacna1e",-0.0532529803457175,0.0147407980092133,-1.67343779617345,0.113509005784564,0.583575913566654,-4.79880244158996
"Smim30",-0.0744105889020522,0.0255195104797998,-1.67320133409769,0.113556164954235,0.583596806759111,-4.79913982715773
"Cby3",-0.0358084486078045,0.00824781574359599,-1.67214377475858,0.113767287627173,0.583970441870108,-4.80064835836095
"Zfp982",-0.0583233758175341,0.0289147396639212,-1.67199095539933,0.113797823217089,0.583970441870108,-4.80086628979551
"Cldn4",-0.0542075478609035,0.0159067802371249,-1.67199030725241,0.113797952741563,0.583970441870108,-4.80086721407063
"Krtap3-3",0.056739164455959,0.0114045088373868,1.6719732651587,0.113801358447439,0.583970441870108,-4.80089151647075
"Bcl7a",-0.0440995715039945,0.0176081660242199,-1.67164782697845,0.113866411134997,0.584082931662929,-4.80135556577963
"Usp11",0.037264721989162,0.00895592334619641,1.67116315897832,0.113963352087207,0.584358846635728,-4.80204654914679
"Pif1",-0.0716134697743325,0.0381761429846954,-1.6706906091299,0.114057937689326,0.584460685648919,-4.80272012314049
"Depdc1b",-0.0541808449191565,0.022545300174677,-1.67051874750285,0.114092354291172,0.584460685648919,-4.80296506272414
"Slfnl1",-0.0570511782384761,0.0175367647933062,-1.67024410523162,0.114147372075707,0.584460685648919,-4.80335645071613
"C2cd4a",0.0493627283447226,0.0164789502106229,1.67012104812021,0.114172030938065,0.584460685648919,-4.80353180292813
"Dtl",-0.0498688125944137,0.0113459569562758,-1.66982751201116,0.114230869852834,0.584460685648919,-4.80395004602667
"Olfr629",-0.0417420796396113,0.0110429787470444,-1.66959807635908,0.114276878105258,0.584460685648919,-4.80427692075168
"Pde12",-0.0581556428738685,0.0104361867609715,-1.66955595271774,0.114285326805371,0.584460685648919,-4.80433693053102
"Hbs1l",-0.0469150790064651,0.00993326140327408,-1.66887163301399,0.114422655573462,0.584942092025605,-4.80531167349272
"Entr1",-0.0420553223388254,0.0132386819534195,-1.66834044400424,0.114529352153681,0.585266598817037,-4.80606810782363
"Endou",-0.0394687986054433,0.00731684266105709,-1.66808557694181,0.114580576103653,0.585307492114549,-4.80643098979629
"Tmx1",-0.0867188397040113,0.0383792433265763,-1.66752297223361,0.114693719946,0.585664538276294,-4.80723189612007
"Cps1",0.0456761101516023,0.0121603613046871,1.66697997514038,0.114803011782876,0.585786508817136,-4.80800471309652
"Hoxc9",-0.0622079742649052,0.0297754397130829,-1.66697447094133,0.114804120100478,0.585786508817136,-4.8080125460228
"Nefl",-0.0611986634781483,0.01726158859229,-1.66650992962065,0.114897692679096,0.586043146614055,-4.80867356213894
"Fam90a1b.1",0.0611870711578591,0.0192394197004335,1.66629369571187,0.114941271076924,0.586044688600791,-4.80898120748219
"Smdt1",-0.0659718648136667,0.0146658397615541,-1.66584888161892,0.115030960808029,0.586281246240996,-4.80961397719438
"Ccr10",0.0649126093406058,0.0162006478667455,1.66486006340461,0.11523055622439,0.586879031209949,-4.8110202018298
"Tnfrsf26",-0.0676451422065977,0.025215442136412,-1.66483844027857,0.11523492423477,0.586879031209949,-4.81105094621563
"Serpinb13",-0.0584002340668656,0.0152390290301529,-1.66457150914953,0.115288857777515,0.586932974444779,-4.8114304539188
"Gpr139",0.0369646040144265,0.0106839680826,1.66299546005484,0.115607742147362,0.588187615120538,-4.81367033593014
"Mycbp",-0.0617127766814304,0.0184664650174409,-1.66292423862333,0.115622170392178,0.588187615120538,-4.81377152127963
"4930578I06Rik",0.0443857616454957,0.00930223684376907,1.66103884198306,0.116004683280201,0.589911911746333,-4.81644904373909
"Slc39a9",-0.0513812522152037,0.0116058705505452,-1.65990012318667,0.116236235573409,0.590867530831495,-4.8180651640758
"Gtpbp1",-0.0806510627595375,0.055833779155005,-1.65960478067436,0.116296356746691,0.590951318222771,-4.81848420213491
"Vmn2r110",-0.0414368057948547,0.011585269821248,-1.65920321148314,0.116378144767855,0.591145099942343,-4.81905387406492
"4930402F06Rik",0.0500050261632402,0.0116112731347634,1.6578737743259,0.116649265618328,0.592300095614322,-4.82093915243341
"Zfp36",-0.0568250000035045,0.0215380233267773,-1.65764234043058,0.116696518900411,0.592317938136944,-4.82126724256882
"Trappc11",-0.0625844546691707,0.0279481234774623,-1.65628122663627,0.116974758945012,0.593097485132206,-4.82319617124521
"Ppib",-0.0526561758084908,0.0267160731442317,-1.65621382007265,0.116988553056822,0.593097485132206,-4.82329166923745
"B4galt1",-0.0582606434920641,0.0221799405571848,-1.65605404570545,0.11702125494449,0.593097485132206,-4.8235180182091
"Pcdhb14",0.0340233263520867,0.00616829496107179,1.65590825540925,0.117051101490348,0.593097485132206,-4.82372454304264
"Lrp1b",-0.0517597374625204,0.0392824494993969,-1.65582041711495,0.117069087118475,0.593097485132206,-4.82384896766483
"Fhip1b",-0.0444491060579634,0.0125613266504856,-1.6551064769743,0.117215360467496,0.593608125199944,-4.8248601078524
"Fn1",-0.0852416185852036,0.0451313275956782,-1.65490070048815,0.117257549469048,0.593608125199944,-4.82515148916876
"Prr23a3",-0.0536507472874895,0.0158393111778899,-1.65440929556191,0.117358351775158,0.593767102836556,-4.82584722127412
"Zcchc4",-0.0425456820904681,0.0103589581956169,-1.65417188515273,0.117407078638169,0.593767102836556,-4.82618329609799
"Asb12",0.0519320598488609,0.0171662989339096,1.65410654695234,0.117420491906387,0.593767102836556,-4.82627578206388
"Arf2",-0.064678871133148,0.0160348550325829,-1.65385513593249,0.11747211631117,0.59380641996486,-4.82663162974741
"Atp5mpl",-0.048587772099133,0.010210860168926,-1.65358000589688,0.117528633488592,0.593870430859146,-4.82702100638856
"B3galnt2",0.0496078781596951,0.0128571565703749,1.65242819574507,0.117765491808458,0.594845315207062,-4.82865061304981
"Alx1",-0.0527301831083272,0.0186169658566888,-1.65212499251401,0.117827910661437,0.594938689849805,-4.82907946073114
"Olfr1377",-0.0856439236058531,0.0145045594794247,-1.65150211538222,0.117956228231429,0.595034977297162,-4.82996028067956
"Tk1",-0.0782908582033781,0.0369031687041868,-1.65146578987869,0.117963715271252,0.595034977297162,-4.83001164200668
"Fam110a",-0.0547293058868314,0.0250034270618828,-1.65139260644624,0.117978800328082,0.595034977297162,-4.83011511508564
"Tapbpl",0.0367133280732144,0.00636851515428257,1.65087126115772,0.118086311428264,0.595355483753368,-4.83085214610631
"Ddrgk1",-0.0545807697516801,0.0123915620619821,-1.65054919294349,0.118152769909974,0.595396133350209,-4.83130737638948
"Nefh",0.0465970763355122,0.0133421809462508,1.65029684244465,0.118204864638303,0.595396133350209,-4.8316640204219
"Olfr1416",-0.0362529902491284,0.00710413406940127,-1.65019316165747,0.118226274005222,0.595396133350209,-4.83181054029732
"Cavin1",0.0500127816617842,0.022929569632056,1.64958273075023,0.118352391276874,0.595694323424952,-4.83267306091074
"Prkca",-0.0485524561760036,0.0169525934285139,-1.64945208190586,0.118379398806395,0.595694323424952,-4.83285763501375
"Dhps",0.054428800183182,0.0165412478414076,1.64926804893438,0.118417450794563,0.595694323424952,-4.83311761028775
"Lysmd1",-0.0486592487549277,0.0126843272025203,-1.64859127672335,0.11855747541254,0.595984260278945,-4.83407348318771
"Cadm2",-0.0463396055088652,0.02071154939475,-1.64856407149294,0.118563107162271,0.595984260278945,-4.83411190214677
"Kctd8",0.0484923256604774,0.0127976816901944,1.6480616712471,0.118667150217988,0.596137905608732,-4.83482130760655
"Adrb3",-0.041352119368482,0.012887492557224,-1.64795442339394,0.118689370531577,0.596137905608732,-4.83497272558517
"Mapk4",-0.053580601845171,0.00984615946213331,-1.64749570421576,0.118784451276092,0.596137905608732,-4.8356202913352
"Fbxw28",-0.0498718439989561,0.0153767636085719,-1.64741616137238,0.118800945118601,0.596137905608732,-4.83573256780455
"Map4k3",-0.0643402990566372,0.0187866936999525,-1.64735427125171,0.118813779887607,0.596137905608732,-4.83581992446013
"Dsg3",-0.0477566883502202,0.0140309703755967,-1.64711135173898,0.118864168018974,0.596169838264056,-4.83616277838267
"Inhca",-0.042309999883112,0.0113882693160025,-1.64598325017809,0.119098407369735,0.596502631857019,-4.83775450746234
"Gstm7",-0.0600739421544742,0.00933791165495528,-1.64563545901532,0.119170702639663,0.596502631857019,-4.83824508087936
"Ciao2b",0.0413324946955914,0.00509878876736877,1.64561965138596,0.119173989462088,0.596502631857019,-4.83826737646164
"Ermp1",0.0413324946955914,0.00509878876736877,1.64561965138596,0.119173989462088,0.596502631857019,-4.83826737646164
"Psapl1",-0.0628976430692744,0.02357606617125,-1.6455191136615,0.119194895722484,0.596502631857019,-4.83840917457039
"Tubb3",-0.0475878302548673,0.0179870655994387,-1.64543478477548,0.119212433870808,0.596502631857019,-4.83852810713058
"Olfr1239",-0.0495966627587419,0.0141071192499423,-1.64530774607626,0.119238858694207,0.596502631857019,-4.83870726711806
"Lrp10",-0.0711026143363302,0.0434841034541581,-1.64482371582014,0.11933958597461,0.596517894514945,-4.83938979648134
"Trpv4",-0.0734733398236877,0.0240815631395718,-1.64455105772761,0.119396358576543,0.596517894514945,-4.83977420912409
"Abcc2",-0.0448029750769899,0.0155010650880933,-1.64435557065358,0.119437076958329,0.596517894514945,-4.84004979329401
"Vmn1r84",-0.0425453761917733,0.0129871442642922,-1.6443289510846,0.119442622521017,0.596517894514945,-4.840087317958
"Ehd4",0.0576609704507117,0.0171015715124467,1.64423519102861,0.119462156987486,0.596517894514945,-4.84021948481975
"AI597479",-0.0416788643006137,0.0170589217107236,-1.64377138136709,0.119558829846753,0.596714103196923,-4.84087320698988
"Hdac1",-0.0955312290468247,0.0374244009950957,-1.64332597720726,0.119651729535949,0.596714103196923,-4.84150086635234
"Camk4",-0.0438363437401016,0.00956577059390716,-1.64318623808122,0.119680888223616,0.596714103196923,-4.84169776099098
"Rasd2",0.0475343091090923,0.0155081394381856,1.64312811121771,0.119693019069098,0.596714103196923,-4.84177965922468
"Plxna3",0.0396160567845002,0.00843495916077501,1.6428677015138,0.11974737848031,0.596714103196923,-4.84214654043576
"Skiv2l",-0.06756496299962,0.0261279656341351,-1.64260395474723,0.119802456060304,0.596714103196923,-4.84251808179314
"Lgals3bp",0.0454402116048272,0.0141293111419207,1.64256832315552,0.11980989858163,0.596714103196923,-4.8425682730021
"Stim2",0.0544434046251964,0.0196972612940855,1.64082862494432,0.120173759076152,0.59796851038593,-4.84501791521199
"Khdc3",0.0466393765402873,0.0132888881242897,1.64080591855663,0.120178514405208,0.59796851038593,-4.84504987575602
"Prr3",-0.0871278967371474,0.0537007013763202,-1.64073087511618,0.120194231669657,0.59796851038593,-4.84515550151094
"Cnga4",0.0474011483216242,0.0105023506126178,1.64008686958995,0.120329186048406,0.598420065173526,-4.84606181882758
"Nfkbid",0.0406495651973462,0.00893550960016046,1.63977846692129,0.120393859235784,0.598434003848432,-4.84649574996999
"8030474K03Rik",0.0445915790716578,0.00846573989465939,1.63965208434256,0.120420370734528,0.598434003848432,-4.84667355732456
"Armc6",-0.0557824274614303,0.0180905100892179,-1.63784330195213,0.120800350600498,0.599820643725612,-4.84921728048269
"Cd163",-0.0495409266034348,0.0159882460495889,-1.63748450203294,0.120875847413192,0.599820643725612,-4.84972163415969
"Rdh16",-0.0332852746810269,0.00377059230165711,-1.63729983358292,0.120914720136384,0.599820643725612,-4.84998118665384
"Hsf2",-0.0339426931362801,0.0110974904203214,-1.6372873592571,0.120917346368918,0.599820643725612,-4.84999871864799
"Tnpo1",-0.108467231682959,0.0446959892441951,-1.63632838924836,0.121119385572912,0.599820643725612,-4.85134621998017
"Hmx2",-0.0565717803226683,0.0159523179685955,-1.63593155449728,0.121203076644226,0.599820643725612,-4.8519036728045
"Grb10",-0.045690739237508,0.0171871932334454,-1.63579572396132,0.12123173420429,0.599820643725612,-4.85209445876203
"Med28",-0.0556675825239523,0.0167754099606205,-1.63574399257509,0.121242650030255,0.599820643725612,-4.85216711714001
"Zfp346",-0.0540493490425296,0.0106664401645906,-1.63547739900044,0.121298917211936,0.599820643725612,-4.85254153082068
"Dock10",-0.0421704969507014,0.00823034458682338,-1.63546982001373,0.121300517157965,0.599820643725612,-4.85255217440048
"Rab44",-0.0950562205774828,0.0520978203442531,-1.63546604787621,0.121301313473846,0.599820643725612,-4.85255747180379
"H2al1n",-0.085641409280705,0.0515418579654637,-1.63522524140828,0.121352158108848,0.599820643725612,-4.85289563080872
"Jade1",0.0555149460498755,0.0157413462504855,1.63510502229707,0.121377548377017,0.599820643725612,-4.85306443871828
"Pfkfb1",0.0488299183760197,0.0165276151634597,1.63504869241289,0.121389446809273,0.599820643725612,-4.85314353239016
"Lox",0.0447596832176572,0.0313708932605717,1.63486164597491,0.12142896336185,0.599820643725612,-4.8534061535482
"Gramd1a",0.0399422156671067,0.0107595731381588,1.63463390346705,0.12147709247565,0.599820643725612,-4.85372588534491
"E2f3",-0.0408834733397782,0.0173853952746497,-1.63392098057175,0.121627860950926,0.599820643725612,-4.85472656911308
"Aadat",0.037537453231967,0.00914991866519873,1.63377101007977,0.121659596994125,0.599820643725612,-4.8549370341054
"Ctdp1",-0.0656927628655461,0.0242501320255836,-1.63370791033436,0.121672951980579,0.599820643725612,-4.85502558273388
"Rab3b",0.0686439290839483,0.0261776823957161,1.63369976728021,0.121674675539756,0.599820643725612,-4.85503700980492
"Olfr867",-0.0428649539114337,0.0161027305607395,-1.63361282788447,0.121693078438264,0.599820643725612,-4.85515900855353
"Cyth4",-0.0559938723966264,0.031003479050471,-1.63332390663096,0.12175425296314,0.599820643725612,-4.85556440811752
"Olfr51",-0.058279262195481,0.0258926783750634,-1.63309261816077,0.121803243617592,0.599820643725612,-4.8558889041244
"Keg1",-0.0563352711421536,0.0140777586636778,-1.63297695639682,0.121827748983943,0.599820643725612,-4.8560511646537
"Pithd1",-0.0872422617536298,0.0372913527688056,-1.63289313631772,0.121845510659035,0.599820643725612,-4.85616874982911
"Dbp",-0.0397381038086492,0.0212563079968328,-1.63275136279789,0.121875557850168,0.599820643725612,-4.85636762410962
"Olfr1218",-0.0553954670530944,0.0271784053203619,-1.63261270670945,0.121904950471537,0.599820643725612,-4.85656211368554
"Mmp24",0.0462867166793642,0.0105486777017651,1.63244922969511,0.121939612477966,0.599820643725612,-4.85679140412262
"Got2",0.0758908188595546,0.0236798726593717,1.63207491585578,0.122019009944205,0.599993258048082,-4.85731635060323
"Tbc1d22b",0.0542948800420608,0.0266663527815186,1.6315593843999,0.122128434145846,0.600313341271524,-4.8580392059274
"Prkcb",-0.0624659195813757,0.04520006157636,-1.63090925980939,0.122266546103813,0.600678833642241,-4.8589505536542
"Snapin",0.0577203082493536,0.0198596643844677,1.63079184528016,0.122291503792029,0.600678833642241,-4.85911511876175
"Arl16",-0.0510672355750631,0.00552201477730667,-1.63058117732944,0.122336294395069,0.600680963994934,-4.85941036459031
"Morf4l1",-0.0509911032810328,0.0298922857913537,-1.63019050188207,0.122419393948357,0.600871124627998,-4.85995781563057
"Tctn1",-0.0720385751225839,0.020818212396227,-1.62965305539421,0.122533791670021,0.601214712607039,-4.86071078572123
"Mab21l1",0.053739245466313,0.0147465739839894,1.62887669309603,0.122699205016119,0.601518146505434,-4.86179817280996
"Map2k3",-0.0597410952467556,0.0130622841910263,-1.62885465091246,0.122703904155066,0.601518146505434,-4.86182904018578
"H2-Q10",0.0602764462389188,0.0161791695579359,1.62873745868179,0.122728890769053,0.601518146505434,-4.86199314861741
"Zfp397",0.0476899925465855,0.00867585967176021,1.62807333606976,0.122870570877196,0.601994671063309,-4.86292298654647
"Cln6",-0.0498691633273413,0.0197682069848561,-1.62767732660891,0.122955119792982,0.602191042400204,-4.86347731266603
"Fzd2",-0.0561513081869679,0.0353685874923837,-1.62746149257259,0.123001221784323,0.602199040275958,-4.86377939298465
"Etd",0.0321190975958944,0.00926408113255293,1.62689254014393,0.123122820422745,0.602576521201594,-4.86457556140883
"Ildr1",0.0448768675964275,0.00971884899891741,1.62499452592773,0.12352921444838,0.604326790717703,-4.86723014975299
"Lsm14a",-0.0624506674955679,0.0117835615843774,-1.62471340795742,0.123589503472135,0.604326790717703,-4.86762314004414
"Gstm2",-0.0384245900215893,0.0140637163142283,-1.62459769595772,0.123614326560924,0.604326790717703,-4.86778488633904
"Prss23",-0.0937407961067232,0.0225128528518581,-1.62398549320758,0.123745730102311,0.604333140753445,-4.86864051008542
"Nmnat3",-0.0582065172890369,0.0154214929034704,-1.62386974565656,0.123770587629896,0.604333140753445,-4.86880225511679
"Dnajb5",-0.0557499549582867,0.0138639699717011,-1.623658585386,0.123815946638396,0.604333140753445,-4.86909730851007
"Fancd2",0.0565637689338211,0.0261868851999092,1.62361266310776,0.123825813010944,0.604333140753445,-4.86916147195259
"Cish",-0.050371533815726,0.0117844302873374,-1.62355241475014,0.123838758351116,0.604333140753445,-4.86924565011867
"Hbb-bs",-0.221777687003807,0.986254106071741,-1.62199233975569,0.124174368575617,0.605548504265346,-4.87142460015331
"Slc15a2",0.0468091801569201,0.0123756040951163,1.62181405839673,0.124212770654377,0.605548504265346,-4.87167351113228
"Traj44",-0.0455486423694544,0.0150973765716452,-1.62175037331084,0.124226490977827,0.605548504265346,-4.87176242163369
"Ubxn2b",-0.0597069188472934,0.00949884511846778,-1.621162040714,0.124353302639125,0.605548504265346,-4.87258367428862
"Nova2",-0.0526064253473794,0.0151535887760884,-1.62109332071733,0.12436812204012,0.605548504265346,-4.87267958675675
"Tgfbr1",-0.0506793252234576,0.0155571901653759,-1.62081283401313,0.124428624364827,0.605548504265346,-4.87307103224147
"Serpina1a",-0.0471923784340172,0.022480806608449,-1.62077061603611,0.124437733159931,0.605548504265346,-4.87312994725658
"Gabbr1",-0.104208210705548,0.0545052390317134,-1.62073443977543,0.124445538869477,0.605548504265346,-4.87318043022159
"Riox2",-0.0854264329142629,0.0356535858625989,-1.62047481394144,0.124501570298162,0.605603543454635,-4.87354270757046
"Fiz1",-0.0368534123554675,0.0113797209174534,-1.61998138674073,0.124608119181559,0.605904183108322,-4.87423111461555
"Ccdc60",0.0481075882535804,0.0117381287489388,1.61951039517471,0.124709895991842,0.606181411170685,-4.87488808275487
"Cox8c",-0.03991340899631,0.0110526721173969,-1.61768173635453,0.125105724563845,0.607887234317759,-4.87743753317342
"Bicdl1",-0.0466573677944512,0.0129293096634819,-1.61655501910326,0.125350145313528,0.60885640883637,-4.87900735085259
"Pfas",0.0618727422739866,0.0245400686696869,1.61608921453684,0.125451312066399,0.609013384579644,-4.87965611547444
"Gucy2e",-0.047387508112285,0.012772801802198,-1.61599212447916,0.125472407545208,0.609013384579644,-4.87979132423254
"Tcp1",-0.0539810543387939,0.0274007052131581,-1.6146771828794,0.125758412785406,0.609754826198487,-4.88162196281688
"Ttpal",0.0386688901397308,0.0171751634669061,1.6145442311362,0.125787361262202,0.609754826198487,-4.88180699734465
"Eif6",0.048408044953115,0.0213130368233019,1.61450770695039,0.125795314913545,0.609754826198487,-4.88185782770544
"Frs2",-0.0341081585176751,0.00700224099501934,-1.61411775651235,0.12588025879831,0.609754826198487,-4.88240046740215
"C1galt1",-0.048039929085872,0.0104417972811488,-1.61404640985018,0.12589580571265,0.609754826198487,-4.88249974059573
"Tsen34",-0.0404613159993114,0.0110335773729271,-1.61387572698934,0.125933005291468,0.609754826198487,-4.88273721961831
"Nadk",-0.0959489418581212,0.0824906706188811,-1.61365142854793,0.12598190439936,0.609754826198487,-4.88304926953004
"Gm10428",0.053170437754684,0.0104088533923563,1.61363549306962,0.125985379094917,0.609754826198487,-4.88307143822263
"Apbb1ip",-0.0506685944535249,0.0241110676378416,-1.61321966172437,0.126076079081204,0.609837141824145,-4.88364986868905
"Gm5134",0.0367047962744165,0.00951645261554292,1.61288293983859,0.12614956471215,0.609837141824145,-4.88411817900748
"Pcbp2",-0.0657411333518479,0.0503306047285977,-1.61283125545138,0.126160847459513,0.609837141824145,-4.88419005515841
"Pkp2",-0.0434805904738536,0.0104024452263443,-1.61273199309023,0.126182518933042,0.609837141824145,-4.88432809221278
"Aoah",-0.0380381010283954,0.00928255073600114,-1.61175932998552,0.126395043723061,0.610537520061188,-4.88568038745128
"Tnfaip8",-0.0612365522161957,0.0265470128058288,-1.61152459780195,0.126446377869012,0.610537520061188,-4.88600664964988
"Dcaf15",0.0424560953676314,0.015349080004915,1.61139964994499,0.126473710261716,0.610537520061188,-4.88618030520099
"Emp1",-0.065236479736651,0.022025693848831,-1.61113693654122,0.126531195344186,0.610537520061188,-4.88654539958811
"Ldoc1",0.0355604282088646,0.00925806408737428,1.61103795678861,0.12655285916495,0.610537520061188,-4.88668294142586
"Zfp654",-0.0397828641344236,0.0129294362441301,-1.61045668657551,0.126680146285886,0.610933953348816,-4.8874905514206
"Phlda2",-0.0415250115915232,0.012150795350124,-1.60997244273993,0.126786269749622,0.611228075809674,-4.88816319671358
"Hmga1b",-0.0499571768946058,0.0229703107687043,-1.60920075069302,0.12695554485618,0.611585304331782,-4.88923482997589
"Npr3",-0.0362252469304188,0.014150165018025,-1.60902134850659,0.126994925330822,0.611585304331782,-4.88948391010738
