"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"Eif1a";0,0732736283993635;0,0637260684835335;3,81226770544141;0,00116014857310712;0,402270775608478;-0,791129068532534
"Tsga10ip";0,0849351819207297;0,0475370034048904;3,79040771624571;0,00121975011565605;0,415247293918978;-0,83714261341698
"Ptprc";-0,110217682075408;0,141607449776886;-3,77988347168507;0,00124952153824636;0,417786451466514;-0,859288094897424
"Cdk4";-0,0705095589352648;0,050932554383855;-3,76827417193252;0,00128320142797634;0,421520412937351;-0,883711018650277
"H2bc18";-0,251635728360807;0,875398432196844;-3,75857119395464;0,00131204232573132;0,421748135687007;-0,904118707347653
"Actb";-0,284371088106233;1,04135466363998;-3,75298314624696;0,00132894360209001;0,421748135687007;-0,915869646811237
"Sec11c";-0,188720887948451;0,535404575775963;-3,71929500052499;0,00143551713228212;0,447977046414175;-0,986677569390866
"Ctbp1";0,0831395508211966;0,0746323488085738;3,70740127857083;0,00147513639022762;0,452794324108557;-1,01166185703804
"Tmem210";0,0773141561517072;0,0493669514327383;3,69824625718167;0,001506370463606;0,454923880009012;-1,03088760931493
"Ccdc34";-0,0823813792896142;0,0696017265448614;-3,68393695729874;0,00155650890339435;0,462604328685012;-1,06092744403351
"Clca3b";0,0696250296268228;0,0417587808847471;3,67409676776438;0,00159194529938467;0,465743496651228;-1,08157784237728
"Arhgap45";-0,152867536308287;0,212170447768555;-3,6641716874726;0,00162849785527538;0,469107597571942;-1,1024001321016
"Eif2ak3";-0,109489688363174;0,221634547924253;-3,6474567304624;0,00169194652832025;0,473358800678091;-1,13745251310692
"Gmip";-0,123874122849673;0,201643701972523;-3,64568329378185;0,00169882047585046;0,473358800678091;-1,14117041624642
"Wfdc21";-0,0930887170425131;0,0699293824180124;-3,63632110739904;0,00173557014672979;0,473358800678091;-1,16079404930776
"Camp";-0,211981924303684;0,519702392565536;-3,6341061267921;0,00174437925906795;0,473358800678091;-1,16543586191056
"Adgrg1";-0,0628865622365289;0,0640064586495451;-3,62308551374525;0,0017888716407003;0,478497608578178;-1,18852591333227
"Oprm1";-0,0739807079447792;0,0742318242406522;-3,61128195280845;0,00183777183405297;0,481063706984082;-1,21324648321373
"Eef2";-0,187352953902351;0,487725269064835;-3,60841447074764;0,00184984975981916;0,481063706984082;-1,21925036258202
"Gm26741";0,0728372818407206;0,0406157355418262;3,60041723907987;0,00188395106339281;0,481894397069119;-1,23599149046719
"Irf2";0,0753067467408512;0,0613762190633035;3,59566309707364;0,00190451748467821;0,481894397069119;-1,24594129749188
"Spef1l";0,0918123332107453;0,0499923169021428;3,58045784669405;0,00197179836741507;0,492266035086398;-1,27775189432175
"Nkain2";-0,070754470338566;0,0582196720837694;-3,56999705453773;0,00201944546103723;0,497527589637645;-1,29962579516765
"Rragb";0,0667958272234862;0,0429737601113318;3,54556485409349;0,0021352091927796;0,519216323709159;-1,3506783855024
"Col1a2";0,458676316354693;0,636462872229682;3,52942652496474;0,00221524651273674;0,531772765442087;-1,38437164112997
"Lrp8";0,0747394859876555;0,0938238615650946;3,51481988359136;0,00229023767070945;0,538302632791437;-1,41484650919721
"Sox12";0,0891481137516786;0,0733904985772231;3,51296330661661;0,00229994715997196;0,538302632791437;-1,41871858399978
"Il15ra";0,0622621689112239;0,0305604526457666;3,50220190809913;0,00235703234046274;0,541367815288353;-1,4411560539097
"Il1b";0,0708624412581796;0,0416353065474946;3,49963212959411;0,00237086951792592;0,541367815288353;-1,44651237600032
"Rab24";-0,0956222377091116;0,139339707351119;-3,46714202816343;0,00255287950012399;0,575442279456932;-1,51417636179346
"Garem2";0,0811743121489847;0,0789042011859329;3,45570586441883;0,00262016770524651;0,575442279456932;-1,53796749602456
"Aifm3";0,0605361515364518;0,0361597037582451;3,44767054155896;0,00266848811499463;0,575442279456932;-1,55467538327409
"Slc38a8";0,0705895788549946;0,0450762379217941;3,44644777609635;0,00267591775133505;0,575442279456932;-1,55721727448643
"Insig1";0,0858542790085791;0,0624288286198997;3,43140205808987;0,002769021206065;0,575442279456932;-1,58848096862168
"Parp3";-0,0993488208324026;0,0988051203119025;-3,43116712027968;0,00277050000927172;0,575442279456932;-1,58896895001879
"Rtn4rl2";-0,0679194261379884;0,0322283264529446;-3,42507019204308;0,00280914979907736;0,575442279456932;-1,60163050544145
"Irag2";-0,0893961525317696;0,124178434295123;-3,42474273408522;0,00281124057708722;0,575442279456932;-1,60231042218766
"Hmbox1";0,0621206692055098;0,0291102534830182;3,42075519461013;0,00283682370522019;0,575442279456932;-1,61058896578962
"Fbxo36";0,069505293672486;0,0644401458489213;3,42008069702639;0,0028411737198226;0,575442279456932;-1,61198911332096
"Gmcl1";-0,0847438715089488;0,0943159880983411;-3,4174570199607;0,00285815701717019;0,575442279456932;-1,61743494610718
"Kcne3";-0,0758937726472999;0,045503735922239;-3,39880008705791;0,00298183876488752;0,593956904614403;-1,65613716702521
"Aatf";0,0597643840891526;0,0376746627771902;3,36804618726922;0,00319729421576263;0,630169862062521;-1,71984256344759
"Acaa2";0,0807606476958209;0,046322822850103;3,35668087268543;0,00328072767105639;0,635903544846235;-1,74335562624668
"Gm1553";0,0584169059340994;0,0489885217216297;3,35309940965755;0,00330745963436458;0,635903544846235;-1,75076170375916
"Tcf25";-0,119984544574079;0,346351613407175;-3,34872641818171;0,00334038958866391;0,635903544846235;-1,75980233538735
"Arhgef18";0,0823249511905204;0,108753745776361;3,34584896257549;0,00336223301323314;0,635903544846235;-1,76574977489495
"Slc26a5";0,0590668474407872;0,0350169559011546;3,33740943600731;0,00342711101746097;0,640786952807696;-1,78318726375401
"Tm9sf1";-0,0862093772798838;0,0808615732156938;-3,33363805215949;0,00345649873069736;0,640786952807696;-1,79097654296461
"Clca3a2";0,0675401768534761;0,0493684617577018;3,32215787507754;0,00354748526192452;0,649034175763775;-1,81467558130615
"Ddr1";0,0689407390836267;0,0600971549970013;3,31670640970074;0,0035915094255659;0,649034175763775;-1,82592304262432
"Ggct";0,0633270476231498;0,0512493226506316;3,30631435387294;0,00367692061304236;0,649034175763775;-1,84735262895834
"Gpr68";0,0639739672315448;0,0453603375140499;3,28876545594809;0,0038256927989372;0,649034175763775;-1,88350616175826
"Nbn";0,0675329451298094;0,043618243940325;3,2772177125792;0,0039267890134073;0,649034175763775;-1,90727237554655
"Mchr1";0,0776402215354803;0,0696483669769273;3,27107009368384;0,00398167110414932;0,649034175763775;-1,91991677498217
"Fpgs";-0,0655836332206035;0,0318212213653095;-3,26919172555732;0,00399858921970399;0,649034175763775;-1,92377908798625
"Mptx2";0,05981715283721;0,025483117037066;3,26653127344545;0,0040226718508306;0,649034175763775;-1,92924863524972
"Lpar6";-0,0802299954939651;0,046833847328893;-3,25776933487663;0,00410299321846177;0,649034175763775;-1,94725460937226
"R3hdm4";-0,166686321976652;0,492551842973489;-3,25313186749905;0,0041461379694298;0,649034175763775;-1,95678004515395
"Hs3st4";0,0714393652129312;0,0486939618751075;3,25312480401412;0,00414620402189639;0,649034175763775;-1,95679455119305
"1700024B05Rik";-0,143356802037465;0,35145939777209;-3,25156370738323;0,00416082751269979;0,649034175763775;-1,96000033686613
"H2-D1";-0,208061931948276;0,800561374809245;-3,25035085309371;0,0041722236646521;0,649034175763775;-1,96249073520559
"Acot4";0,0758090522546454;0,0475450469272032;3,24912086049544;0,00418381202045258;0,649034175763775;-1,96501609585332
"Islr";0,0721574503679803;0,0489873037051601;3,24793172457632;0,00419504536413518;0,649034175763775;-1,96745735248081
"Itprid1";0,0660604008956573;0,0499335656741568;3,24562792617997;0,00421689249852797;0,649034175763775;-1,97218635990271
"Marcksl1";0,0902926858164672;0,0952336206580797;3,24403912670103;0,00423202399957804;0,649034175763775;-1,97544721554654
"Dut";-0,134878894045384;0,218257475376117;-3,23895378859148;0,00428081373568526;0,649034175763775;-1,98588176540859
"Dzip1l";0,0730920401773597;0,0547486297643952;3,23889447100986;0,00428138607171759;0,649034175763775;-1,98600345496465
"Foxk1";0,0679214086800019;0,0705917050147876;3,23703316958157;0,00429938320480232;0,649034175763775;-1,98982162355749
"Sart1";-0,109568824121991;0,144942797161571;-3,23450479324593;0,00432394883784386;0,649034175763775;-1,99500733072435
"Cyb561a3";0,0541245206587608;0,067656918909099;3,2305453246877;0,00436269475909231;0,649034175763775;-2,00312621053182
"Ankle1";-0,127230915946197;0,27156883502413;-3,22087762785899;0,00445873014477912;0,649034175763775;-2,02293944873988
"Clic3";0,0675108254022175;0,0368952154032922;3,21689510772788;0,00449888881244865;0,649034175763775;-2,03109702503969
"Birc3";0,0622840078209509;0,0404578163855219;3,21553989298195;0,0045126348184798;0,649034175763775;-2,03387239529474
"Nyx";0,0784046080932199;0,0822388484106938;3,21370503479268;0,00453131124160838;0,649034175763775;-2,03762956763173
"Alx1";0,065269830308531;0,0684117070125416;3,21308407727669;0,00453764884233703;0,649034175763775;-2,03890095734285
"Dda1";-0,0691567432628919;0,0775371180221313;-3,21235138343693;0,00454513797478743;0,649034175763775;-2,0404010437046
"Psd2";0,0641790533987926;0,0594004874633831;3,21091582093702;0,00455984638811114;0,649034175763775;-2,04333990305687
"Npy";0,0987158005995553;0,0655277505392987;3,20936062979753;0,00457583292676614;0,649034175763775;-2,04652328905331
"Nfkb1";0,0897850869597241;0,13886840420771;3,20305419948854;0,00464122231785984;0,649034175763775;-2,05942816943781
"1810062G17Rik";0,0664683322446264;0,0539579747548245;3,20109154709252;0,00466175789153821;0,649034175763775;-2,06344303395195
"Hnrnpab";-0,11421021379307;0,210972759346287;-3,19879508754602;0,00468589874072162;0,649034175763775;-2,06813994480198
"Gm9955";0,0744540911488877;0,0552160028076255;3,19460371129667;0,0047302742303034;0,649034175763775;-2,07671026356905
"Slfn5";0,0652003891999905;0,046433138081526;3,19328506897766;0,00474431973073494;0,649034175763775;-2,07940595898457
"Fam117a";-0,135415449580301;0,26228104435817;-3,19285948931086;0,00474886146547945;0,649034175763775;-2,08027590847121
"Rab3ip";0,0656389652853535;0,0710055585849693;3,18058631375099;0,00488167948342541;0,656846429330146;-2,10535116774696
"B630019K06Rik";-0,0742233722082641;0,0678266032801971;-3,17774807961961;0,00491290625171275;0,656846429330146;-2,11114635124306
"Hsp90b1";-0,162726638668437;0,384573749985863;-3,17601864591931;0,00493202919615688;0,656846429330146;-2,11467688801409
"H2ac18";0,0933577859469725;0,18582081469509;3,17412189948649;0,0049530856138271;0,656846429330146;-2,11854840053193
"Tmcc2";-0,23390572861746;0,586186400288636;-3,16867618094401;0,00501402851109059;0,656846429330146;-2,12966043292449
"9130230L23Rik";0,0594787031784672;0,039599692704532;3,1684562550902;0,00501650498794119;0,656846429330146;-2,13010908688717
"Suds3";-0,114033096069747;0,235472735487944;-3,16477210637994;0,00505816804993164;0,657702351159167;-2,13762360286127
