"";"ID";"Description";"setSize";"enrichmentScore";"NES";"pvalue";"p.adjust";"qvalue";"rank";"leading_edge";"core_enrichment"
"HALLMARK_ADIPOGENESIS";"HALLMARK_ADIPOGENESIS";"HALLMARK_ADIPOGENESIS";155;-0,46938537611996;-1,4694707075334;0,000191737508233326;0,00958687541166631;0,00867864510950844;3886;"tags=43%, list=29%, signal=31%";"Atp5o/Aplp2/Cpt2/Tob1/Acadm/Etfb/Chuk/Dlat/Itsn1/Ppp1r15b/Uck1/Adipoq/Chchd10/Acox1/Apoe/Bckdha/Nkiras1/Aifm1/Sod1/Fzd4/Scp2/Slc25a1/Slc27a1/Gpam/Vegfb/Map4k3/Cd151/Ywhag/Pdcd4/Ccng2/Ifngr1/Mgll/Prdx3/Cavin2/Acadl/Coq3/Sqor/Sspn/Enpp2/Pex14/Elmod3/Gpx3/Aldoa/Idh3a/Pemt/Baz2a/Ak2/Sdhc/Rmdn3/Cyc1/Immt/Gbe1/Ndufa5/Sorbs1/Ucp2/Omd/C3/Uqcr10/Acaa2/Tank/Por/Lipe/Gphn/Tkt/Coq5/Slc1a5/Fabp4"
